Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	369.00	25,136	0.0	1.0	4.5	92%	1	0	1
AskTech Books	451.00	2	82.0	1.2222	2.5	50%	0	0	0
Inetrade India	456.07	3,253	87.07	1.236	4	75%	0	0	0
Sri Ganesha Books	431.00	382	62.0	1.168	4	82%	0	0	0
Goodread Bookstore	539.00	579	170.0	1.4607	5	97%	1	0	0
FOUNTAINHEAD	431.00	98	62.0	1.168	4.5	91%	0	0	0
A Mind's Bookstore	437.00	1,409	68.0	1.1843	4.5	89%	0	0	0
Bookswagon	855.00	6,382	486.0	2.3171	4	70%	0	0	0
Sunrise Book store	915.00	1,358	546.0	2.4797	3.5	61%	0	0	0
D R	2561.00	12,168	2192.0	6.9404	4	82%	0	0	0
Sunrise Book store	803.00	1,358	434.0	2.1762	3.5	61%	0	0	0
