Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Fast Media 2	1265.57	6,006	0.0	1.0	4	72%	0	0	0
uRead-Store	1350.00	25,150	84.43	1.0667	4.5	92%	1	0	1
JustBuyBooks	1306.00	26	40.43	1.0319	3.5	69%	0	0	0
Cloudtail India	1565.00	1,299,282	299.43	1.2366	4.5	92%	1	1	0
Bookswagon	1981.00	6,387	715.43	1.5653	4	70%	0	0	0
Atlantic Publishers and Distributors	2063.00	14,540	797.43	1.6301	4.5	94%	0	0	0
Sunrise Book store	2164.00	1,359	898.43	1.7099	3.5	61%	0	0	0
Bookswagon	2698.00	6,387	1432.43	2.1318	4	70%	0	0	0
Peacockbooks	2738.00	2,801	1472.43	2.1635	4.5	92%	0	0	0
Fast Media 2	2967.03	6,006	1701.46	2.3444	4	72%	0	0	0
