Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	240.00	1,299,284	0.0	1.0	4.5	92%	1	1	1
Read factor	263.00	1,532	23.0	1.0958	3.5	67%	0	0	0
World500	267.00	3,276	27.0	1.1125	4	76%	0	0	0
Buy Amazing Books	271.00	3,558	31.0	1.1292	3	51%	0	0	0
Amazing_Buy	327.00	17,789	87.0	1.3625	4.5	95%	1	0	0
Inetrade India	261.07	3,255	21.07	1.0878	4	75%	0	0	0
Mumbai gift corner	357.00	720	117.0	1.4875	4.5	89%	0	0	0
Sri Ganesha Books	287.00	382	47.0	1.1958	4	82%	0	0	0
FOUNTAINHEAD	287.00	98	47.0	1.1958	4.5	91%	0	0	0
RSONS	295.00	481	55.0	1.2292	4.5	84%	0	0	0
Goodread Bookstore	291.00	579	51.0	1.2125	5	97%	0	0	0
MONOBO BOOKS	291.00	117	51.0	1.2125	4.5	86%	0	0	0
Royal500	387.00	882	147.0	1.6125	4.5	92%	0	0	0
S R int Store	303.24		63.24	1.2635			0	0	0
Suryan Books	319.00	39	79.0	1.3292	4.5	95%	0	0	0
Skycart	331.00	479	91.0	1.3792	4.5	90%	0	0	0
ScribbleGraffito	327.18	29	87.18	1.3633	4.5	91%	0	0	0
Winmaarc	410.00	118	170.0	1.7083	3.5	68%	0	0	0
Abhinav Books Store	351.12	60	111.12	1.463	3	53%	0	0	0
BSK Book	389.00	160	149.0	1.6208	3.5	61%	0	0	0
CrossWord Books	367.00	116	127.0	1.5292	5	95%	0	0	0
Resource book store	339.00	1	99.0	1.4125	5	100%	0	0	0
EXCELLENT BOOK SERVICE	319.20	12	79.2	1.33	3	50%	0	0	0
BookAdda	355.00	365	115.0	1.4792	3	46%	0	0	0
BOOKKR	399.00	5	159.0	1.6625	3.5	60%	0	0	0
Shreeganesh16	369.00	27	129.0	1.5375	4.5	83%	0	0	0
S B T books	369.00	113	129.0	1.5375	4.5	88%	0	0	0
W S Retaill	368.00	34	128.0	1.5333	3.5	68%	0	0	0
Book store01	429.00	14	189.0	1.7875	3.5	57%	0	0	0
Books-a-zillion	359.10	89	119.1	1.4963	4	82%	0	0	0
CrossWord Books	367.00	116	127.0	1.5292	5	95%	0	0	0
Abhinav Books Store	359.10	60	119.1	1.4963	3	53%	0	0	0
A to Z Book House	399.00	1,275	159.0	1.6625	3	46%	0	0	0
Ambe Books	447.23	2	207.23	1.8635	3	50%	0	0	0
Ginni Books	447.33	9	207.33	1.8639	4.5	89%	0	0	0
SAI BOOKS	395.00	181	155.0	1.6458	3	46%	0	0	0
