Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BOOKS BOOKS INDIA	800.00	56	0.0	1.0	3.5	55%	0	0	0
Atlantic Publishers and Distributors	897.00	14,538	97.0	1.1213	4.5	94%	0	0	1
MK BOOKS INDIA	999.00	2,247	199.0	1.2488	2.5	34%	0	0	0
Peacockbooks	1067.00	2,801	267.0	1.3337	4.5	92%	0	0	0
Bookswagon	1132.00	6,382	332.0	1.415	4	70%	0	0	0
Sunrise Book store	988.00	1,358	188.0	1.235	3.5	61%	0	0	0
INFINITE BOOKS	1241.99	287	441.99	1.5525	5	99%	0	0	0
JustBuyBooks	1270.00	26	470.0	1.5875	3.5	69%	0	0	0
Fast Media 2	1588.72	6,005	788.72	1.9859	4	72%	0	0	0
D R	1929.00	12,169	1129.0	2.4112	4	82%	0	0	0
Atlantic Publishers and Distributors	1276.00	14,538	476.0	1.595	4.5	94%	0	0	1
Peacockbooks	1235.00	2,801	435.0	1.5437	4.5	92%	0	0	0
Bookswagon	1294.00	6,382	494.0	1.6175	4	70%	0	0	0
Sunrise Book store	1361.00	1,358	561.0	1.7012	3.5	61%	0	0	0
Sunrise Book store	1266.00	1,358	466.0	1.5825	3.5	61%	0	0	0
