Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Lot Book	896.00	177	36.0	1.0419	4.5	88%	0	0	0
iTippi Book	860.00	108	0.0	1.0	4.5	91%	0	0	0
Atlantic Publishers and Distributors	1336.00	14,538	476.0	1.5535	4.5	94%	0	0	0
Sunrise Book store	1182.00	1,358	322.0	1.3744	3.5	61%	0	0	0
Bookswagon	1352.00	6,385	492.0	1.5721	4	70%	0	0	0
Cloudtail India	1389.00	1,299,257	529.0	1.6151	4.5	92%	1	1	1
Bookswagon	1352.00	6,385	492.0	1.5721	4	70%	0	0	0
JustBuyBooks	1479.00	26	619.0	1.7198	3.5	69%	0	0	0
Fast Media 2	2161.16	6,005	1301.16	2.513	4	72%	0	0	0
D R	2927.00	12,169	2067.0	3.4035	4	82%	0	0	0
