Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Rama BOOKS	662.76	6	15.78	1.0244	3.5	67%	0	0	1
O_Store	646.98	593	0.0	1.0	4.5	87%	0	0	0
Sunrise Book store	691.00	1,358	44.02	1.068	3.5	61%	0	0	0
V5MARK	721.00	8	74.02	1.1144	4	75%	0	0	0
MANJU INTERNATIONAL	789.00	86	142.02	1.2195	4	79%	0	0	0
BOOK CENTRE	786.00	862	139.02	1.2149	4	81%	0	0	0
Ebookstore	884.00	522	237.02	1.3663	4.5	85%	0	0	0
Manila Books Services	789.00	13	142.02	1.2195	4.5	92%	0	0	0
Books-a-zillion	789.00	89	142.02	1.2195	4	82%	0	0	0
ASIAN TREASURES	961.00	18	314.02	1.4854	4.5	94%	0	0	0
Book eHub	1093.00	32	446.02	1.6894	4	72%	0	0	0
Speedy_Books	1156.00	490	509.02	1.7868	4.5	81%	0	0	0
D R	3692.00	12,168	3045.02	5.7065	4	82%	0	0	0
