Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KING BOOKS	224.00	38	0.0	1.0	4.5	96%	0	0	0
Triple 3 A Centres	225.00	38	1.0	1.0045	4.5	86%	0	0	0
dealstar	232.00	6,601	8.0	1.0357	4.5	85%	0	0	0
uRead-Store	334.00	25,151	110.0	1.4911	4.5	92%	1	0	1
Triple 3 A Centres	334.00	38	110.0	1.4911	4.5	86%	0	0	0
BOOKSWALA	335.00	15	111.0	1.4955	4	80%	0	0	0
Inetrade India	261.07	3,255	37.07	1.1655	4	75%	0	0	0
AskTech Books	308.00	2	84.0	1.375	2.5	50%	0	0	0
HERITAGE PUBLISHERS	379.00	783	155.0	1.692	4.5	94%	0	0	0
MK BOOKS INDIA	399.00	2,249	175.0	1.7812	2.5	34%	0	0	0
ROYAL BOOKS	428.61	25	204.61	1.9134	4.5	86%	0	0	0
Fastech Book Center	445.00	51	221.0	1.9866	2.5	39%	0	0	0
Books For All	379.00	314	155.0	1.692	4	81%	0	0	0
Suraj Trading - Express Delivery	399.00	48	175.0	1.7812	3	53%	0	0	0
Bookswagon	717.00	6,387	493.0	3.2009	4	70%	0	0	0
Bookswagon	718.00	6,387	494.0	3.2054	4	70%	0	0	0
Sunrise Book store	747.00	1,359	523.0	3.3348	3.5	61%	0	0	0
Sunrise Book store	713.00	1,359	489.0	3.183	3.5	61%	0	0	0
D R	2016.00	12,169	1792.0	9.0	4	82%	0	0	0
