Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Roshan's Book Center	349.00	128	99.0	1.396	3.5	69%	0	0	0
MM Books Shop	375.00	4	125.0	1.5	5	100%	0	0	0
Simmra Book House	399.00	62	149.0	1.596	4.5	84%	0	0	0
PK Textbooks	345.00	31	95.0	1.38	3.5	61%	0	0	0
BookWorld99	699.00		449.0	2.796			0	0	0
Cloudtail India	701.00	1,299,238	451.0	2.804	4.5	92%	1	1	1
Mittal Books India	766.00	15,728	516.0	3.064	4.5	95%	1	0	0
EPD Books	700.00	12	450.0	2.8	4	75%	0	0	0
SPECTRAL	750.00	605	500.0	3.0	4	71%	0	0	0
Book Wise	825.00		575.0	3.3			0	0	0
PK Textbooks	350.00	31	100.0	1.4	3.5	61%	0	0	0
Books-a-zillion	825.00	89	575.0	3.3	4	82%	0	0	0
Booksmandi	784.00	2,531	534.0	3.136	4.5	89%	0	0	0
deep books stall	850.00		600.0	3.4			0	0	0
Klamp Associates	11386.00	1	11136.0	45.544	5	100%	0	0	0
etohfa	11878.00	23	11628.0	47.512	5	100%	0	0	0
Global Klamp	112007.00	38	111757.0	448.028	4.5	95%	0	0	0
Arora Book Store	250.00		0.0	1.0			0	0	0
