Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	420.00	1,299,180	0.0	1.0	4.5	92%	1	1	1
Repro Books on Demand	472.00	3,418	52.0	1.1238	4.5	93%	1	0	0
Bargain Book	472.00	265	52.0	1.1238	4.5	98%	0	0	0
ApnaBazzar	490.00	49	70.0	1.1667	3.5	63%	0	0	0
World500	527.00	3,249	107.0	1.2548	4	76%	0	0	0
uRead-Store	550.00	25,132	130.0	1.3095	4.5	92%	1	0	0
Crossword Bookstores Ltd	559.00	2,475	139.0	1.331	4	74%	0	0	0
Amazing_Buy	573.00	17,785	153.0	1.3643	4.5	95%	1	0	0
R-our Book	524.00	1,304	104.0	1.2476	4	78%	0	0	0
Book Selection Centre	525.00	136	105.0	1.25	4.5	96%	0	0	0
ABRB	615.00	60	195.0	1.4643	4	82%	0	0	0
MONOBO BOOKS	510.00	117	90.0	1.2143	4.5	86%	0	0	0
Okhla Book Distributor	495.00	59	75.0	1.1786	4.5	95%	0	0	0
Inetrade India	571.19	3,252	151.19	1.36	4	75%	0	0	0
SRBOOKWORLD	649.00	404	229.0	1.5452	4.5	93%	0	0	0
Booknow	545.00	898	125.0	1.2976	4	80%	0	0	0
Darth Vader	561.00	61	141.0	1.3357	4	77%	0	0	0
Prism Books Pvt Ltd	601.00	1,014	181.0	1.431	4.5	83%	0	0	0
HERITAGE PUBLISHERS	657.00	783	237.0	1.5643	4.5	94%	0	0	0
MK BOOKS INDIA	659.00	2,247	239.0	1.569	2.5	34%	0	0	0
Book Wise Darya Ganj	661.00	1,097	241.0	1.5738	4.5	89%	0	0	0
AskTech Books	593.00	2	173.0	1.4119	2.5	50%	0	0	0
RSONS	573.00	481	153.0	1.3643	4.5	84%	0	0	0
S B T books	647.00	113	227.0	1.5405	4.5	88%	0	0	0
W S Retaill	645.00	34	225.0	1.5357	3.5	69%	0	0	0
O_Store	517.26	593	97.26	1.2316	4.5	87%	0	0	0
Book store01	644.00	11	224.0	1.5333	3	45%	0	0	0
Bookflow	674.25	3,100	254.25	1.6054	3.5	67%	0	0	0
Randomindia	597.00	9	177.0	1.4214	3.5	67%	0	0	0
BooksRaja	557.00	171	137.0	1.3262	4.5	85%	0	0	0
BOOK CENTRE	597.00	862	177.0	1.4214	4	81%	0	0	0
Resource book store	594.00	1	174.0	1.4143	5	100%	0	0	0
The Bookhive	620.00	43	200.0	1.4762	4	80%	0	0	0
Sunrise Book store	573.00	1,356	153.0	1.3643	3.5	61%	0	0	0
Buy Amazing Books	699.00	3,537	279.0	1.6643	3	51%	0	0	0
Buy24*7	699.00	19	279.0	1.6643	4.5	89%	0	0	0
Comma365	662.00	2,242	242.0	1.5762	4.5	95%	0	0	0
ScribbleGraffito	635.50	29	215.5	1.5131	4.5	91%	0	0	0
Skycart	643.00	479	223.0	1.531	4.5	90%	0	0	0
