Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	1722.00	14,537	0.0	1.0	4.5	94%	0	0	1
Peacockbooks	1796.00	2,800	74.0	1.043	4.5	92%	0	0	0
Bookswagon	1914.00	6,375	192.0	1.1115	4	70%	0	0	0
Atlantic Publishers and Distributors	1956.00	14,537	234.0	1.1359	4.5	94%	0	0	1
Bookswagon	1962.00	6,375	240.0	1.1394	4	70%	0	0	0
Sunrise Book store	1870.00	1,356	148.0	1.0859	3.5	61%	0	0	0
MK BOOKS INDIA	2312.00	2,246	590.0	1.3426	2.5	34%	0	0	0
Fast Media 2	2778.64	6,005	1056.64	1.6136	4	72%	0	0	0
SmartGlobal	2782.00	212	1060.0	1.6156	3	50%	0	0	0
D R	3469.00	12,167	1747.0	2.0145	4	82%	0	0	0
Bookswagon	1962.00	6,375	240.0	1.1394	4	70%	0	0	0
Bookswagon	2197.00	6,375	475.0	1.2758	4	70%	0	0	0
Sunrise Book store	2006.00	1,356	284.0	1.1649	3.5	61%	0	0	0
Sunrise Book store	2105.00	1,356	383.0	1.2224	3.5	61%	0	0	0
