Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	355.00	25,127	0.0	1.0	4.5	92%	1	0	1
Amazing_Buy	355.00	17,781	0.0	1.0	4.5	95%	1	0	0
aspire india	400.00	331	45.0	1.1268	4	73%	1	0	0
Crossword Bookstores Ltd	400.00	2,475	45.0	1.1268	4	74%	0	0	0
ReadAhead	449.00	213	94.0	1.2648	4	79%	0	0	0
Bookflow	449.10	3,100	94.1	1.2651	3.5	67%	0	0	0
Comma365	415.00	2,242	60.0	1.169	4.5	95%	0	0	0
Goodread Bookstore	459.00	579	104.0	1.293	5	97%	1	0	0
Skycart	409.00	479	54.0	1.1521	4.5	90%	0	0	0
Books-a-zillion	449.10	89	94.1	1.2651	4	82%	0	0	0
ReadAhead	449.00	213	94.0	1.2648	4	79%	0	0	0
Bookflow	449.10	3,100	94.1	1.2651	3.5	67%	0	0	0
aspire india	400.00	331	45.0	1.1268	4	73%	0	0	0
A to Z Book House	499.00	1,275	144.0	1.4056	3	46%	0	0	0
Sunrise Book store	888.00	1,356	533.0	2.5014	3.5	61%	0	0	0
