Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	834.00	1,299,183	0.0	1.0	4.5	92%	1	1	1
Bookswagon	925.00	6,379	91.0	1.1091	4	70%	0	0	0
Atlantic Publishers and Distributors	968.00	14,538	134.0	1.1607	4.5	94%	0	0	0
Retail Maharaj	1039.03	514	205.03	1.2458	5	98%	0	0	0
Books-a-zillion	1066.61	89	232.61	1.2789	4	82%	0	0	0
Ebookstore	1211.00	522	377.0	1.452	4.5	85%	0	0	0
Sunrise Book store	1254.00	1,356	420.0	1.5036	3.5	61%	0	0	0
ASIAN TREASURES	1287.00	18	453.0	1.5432	4.5	94%	0	0	0
Book eHub	1299.00	32	465.0	1.5576	4	74%	0	0	0
STM Traders Pvt Ltd	1349.00	1,278	515.0	1.6175	4.5	89%	0	0	0
Sunrise Book store	1147.00	1,356	313.0	1.3753	3.5	61%	0	0	0
Fast Media 2	1904.26	6,005	1070.26	2.2833	4	72%	0	0	0
D R	2355.00	12,168	1521.0	2.8237	4	82%	0	0	0
etohfa	2565.00	23	1731.0	3.0755	5	100%	0	0	0
