Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SanvirBooksWorld	335.61		0.0	1.0			0	0	0
World500	339.00	3,268	3.39	1.0101	4	76%	0	0	0
Read factor	349.00	1,528	13.39	1.0399	3.5	67%	0	0	0
uRead-Store	355.00	25,136	19.39	1.0578	4.5	92%	1	0	1
Amazing_Buy	355.00	17,787	19.39	1.0578	4.5	95%	1	0	0
Comma365	415.00	2,242	79.39	1.2366	4.5	95%	0	0	0
The Bookhive	399.20	43	63.59	1.1895	4	80%	0	0	0
BW ENTERPRISES	399.00	44	63.39	1.1889	4	79%	0	0	0
Buy Amazing Books	499.00	3,554	163.39	1.4868	3	51%	0	0	0
Booksmandi	400.00	2,531	64.39	1.1919	4.5	89%	0	0	0
Browsers' Lounge	477.00	122	141.39	1.4213	4.5	96%	0	0	0
A to Z Book House	499.00	1,275	163.39	1.4868	3	46%	0	0	0
etohfa	2172.00	23	1836.39	6.4718	5	100%	0	0	0
