Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookswagon	1489.00	6,382	27.0	1.0185	4	70%	0	0	0
Global Book Store	1499.00	623	37.0	1.0253	5	99%	1	0	0
Cloudtail India	1499.00	1,299,234	37.0	1.0253	4.5	92%	1	1	1
Atlantic Publishers and Distributors	1462.00	14,538	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	1514.00	2,801	52.0	1.0356	4.5	92%	0	0	0
Bookswagon	1622.00	6,382	160.0	1.1094	4	70%	0	0	0
Sunrise Book store	1484.00	1,358	22.0	1.015	3.5	61%	0	0	0
Bookswagon	1670.00	6,382	208.0	1.1423	4	70%	0	0	0
Sunrise Book store	1570.00	1,358	108.0	1.0739	3.5	61%	0	0	0
Sunrise Book store	1623.00	1,358	161.0	1.1101	3.5	61%	0	0	0
Bookswagon	1670.00	6,382	208.0	1.1423	4	70%	0	0	0
