Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MK BOOKS INDIA	195.00	2,249	43.0	1.2829	2.5	34%	0	0	0
Starmark	174.08	2,139	22.08	1.1453	3.5	68%	0	0	1
Balaji World of Books	176.00	14	24.0	1.1579	4.5	93%	0	0	0
Piccadilly Book Stall	175.00	137	23.0	1.1513	3.5	63%	0	0	0
Booknow	152.00	898	0.0	1.0	4	80%	0	0	0
srkbooks	195.00	69	43.0	1.2829	4	71%	0	0	0
IMPACT BOOKS	195.00	108	43.0	1.2829	4.5	95%	0	0	0
Books-a-zillion	195.00	89	43.0	1.2829	4	82%	0	0	0
Ginni Books	271.53	9	119.53	1.7864	4.5	89%	0	0	0
Piccadilly Book Stall	190.00	137	38.0	1.25	3.5	63%	0	0	0
