Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	519.00	25,127	0.0	1.0	4.5	92%	1	0	1
Amazing_Buy	519.00	17,781	0.0	1.0	4.5	95%	1	0	0
Bookflow	519.00	3,100	0.0	1.0	3.5	67%	0	0	0
Crossword Bookstores Ltd	559.00	2,475	40.0	1.0771	4	74%	0	0	0
Goodread Bookstore	615.00	579	96.0	1.185	5	97%	1	0	0
ReadAhead	629.00	213	110.0	1.2119	4	79%	0	0	0
Comma365	608.00	2,242	89.0	1.1715	4.5	95%	0	0	0
Skycart	580.00	479	61.0	1.1175	4.5	90%	0	0	0
RSONS	581.00	481	62.0	1.1195	4.5	84%	0	0	0
HERITAGE PUBLISHERS	664.00	783	145.0	1.2794	4.5	94%	0	0	0
ReadAhead	629.00	213	110.0	1.2119	4	79%	0	0	0
Bookflow	629.10	3,100	110.1	1.2121	3.5	67%	0	0	0
Sunrise Book store	542.00	1,356	23.0	1.0443	3.5	61%	0	0	0
Books-a-zillion	629.10	89	110.1	1.2121	4	82%	0	0	0
A to Z Book House	699.00	1,275	180.0	1.3468	3	46%	0	0	0
