Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SVBC	620.00	19	0.0	1.0	5	100%	0	0	0
Sunrise Book store	679.00	1,359	59.0	1.0952	3.5	61%	0	0	1
BooksRaja	703.00	171	83.0	1.1339	4.5	85%	0	0	0
V5MARK	709.00	8	89.0	1.1435	4	75%	0	0	0
MANJU INTERNATIONAL	775.00	86	155.0	1.25	4	79%	0	0	0
Booksmandi	737.00	2,531	117.0	1.1887	4.5	89%	0	0	0
BOOK CENTRE	773.00	862	153.0	1.2468	4	81%	0	0	0
Manila Books Services	775.00	13	155.0	1.25	4.5	92%	0	0	0
Books-a-zillion	775.00	89	155.0	1.25	4	82%	0	0	0
The Grand_Store	780.00	10	160.0	1.2581	3	50%	0	0	0
Books-a-zillion	775.00	89	155.0	1.25	4	82%	0	0	0
Sunrise Book store	761.00	1,359	141.0	1.2274	3.5	61%	0	0	1
SAI BOOKS	767.00	181	147.0	1.2371	3	46%	0	0	0
Book eHub	1081.00	32	461.0	1.7435	4	72%	0	0	0
Ebookstore	1209.00	522	589.0	1.95	4.5	85%	0	0	0
ASIAN TREASURES	1286.00	18	666.0	2.0742	4.5	94%	0	0	0
Speedy_Books	1350.00	490	730.0	2.1774	4.5	81%	0	0	0
D R	4083.00	12,169	3463.0	6.5855	4	82%	0	0	0
