Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1099.00	1,299,292	100.0	1.1001	4.5	92%	1	1	1
Payal Books	999.00	657	0.0	1.0	3	52%	0	0	0
Bookswagon	1171.00	6,387	172.0	1.1722	4	70%	0	0	0
Atlantic Publishers and Distributors	1117.00	14,540	118.0	1.1181	4.5	94%	0	0	0
#BOOKSMANIA	1220.00	4	221.0	1.2212	4	75%	1	0	0
Peacockbooks	1169.00	2,801	170.0	1.1702	4.5	92%	0	0	0
Sunrise Book store	1166.00	1,360	167.0	1.1672	3.5	61%	0	0	0
INFINITE BOOKS	1575.37	288	576.37	1.5769	5	99%	0	0	0
SmartGlobal	1782.00	213	783.0	1.7838	3	49%	0	0	0
Fast Media 2	2010.10	6,006	1011.1	2.0121	4	72%	0	0	0
Bookswagon	1270.00	6,387	271.0	1.2713	4	70%	0	0	0
Bookswagon	1312.00	6,387	313.0	1.3133	4	70%	0	0	0
Atlantic Publishers and Distributors	1319.00	14,540	320.0	1.3203	4.5	94%	0	0	0
Sunrise Book store	1224.00	1,360	225.0	1.2252	3.5	61%	0	0	0
Sunrise Book store	1239.00	1,360	240.0	1.2402	3.5	61%	0	0	0
Sunrise Book store	1471.00	1,360	472.0	1.4725	3.5	61%	0	0	0
D R	2047.00	12,169	1048.0	2.049	4	82%	0	0	0
ALL INDIA BOOK STORE	1995.00	9	996.0	1.997	3.5	67%	0	0	0
