Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	395.00	1,528	15.0	1.0395	3.5	67%	0	0	0
Trans Infopreneur Inc	460.00	218	80.0	1.2105	4.5	94%	0	0	1
R-our Book	449.00	1,304	69.0	1.1816	4	77%	0	0	0
Need For You	380.00		0.0	1.0			0	0	0
MK BOOKS INDIA	509.00	2,247	129.0	1.3395	2.5	34%	0	0	0
H B C Center	440.00		60.0	1.1579			0	0	0
Inetrade India	456.07	3,253	76.07	1.2002	4	75%	0	0	0
Book Selection Centre	449.00	136	69.0	1.1816	4.5	96%	0	0	0
A Mind's Bookstore	437.00	1,409	57.0	1.15	4.5	89%	0	0	0
SRBOOKWORLD	549.00	404	169.0	1.4447	4.5	93%	0	0	0
MONOBO BOOKS	437.00	117	57.0	1.15	4.5	86%	0	0	0
The Bookhive	479.20	43	99.2	1.2611	4	80%	0	0	0
uRead-Store	569.00	25,138	189.0	1.4974	4.5	92%	1	0	0
Goodread Bookstore	569.00	579	189.0	1.4974	5	97%	1	0	0
Mumbai gift corner	569.00	720	189.0	1.4974	4.5	89%	0	0	0
siddharth books	500.00	51	120.0	1.3158	2.5	36%	0	0	0
Comma365	537.00	2,242	157.0	1.4132	4.5	95%	0	0	0
Buy Amazing Books	599.00	3,554	219.0	1.5763	3	51%	0	0	0
Royal500	599.00	882	219.0	1.5763	4.5	92%	0	0	0
Scholars Without Borders	599.00	5	219.0	1.5763	3	40%	0	0	0
CrossWord Books	551.00	116	171.0	1.45	5	95%	0	0	0
Booksmandi	480.00	2,531	100.0	1.2632	4.5	89%	0	0	0
BOOK CENTRE	519.00	862	139.0	1.3658	4	81%	0	0	0
dealstar	610.00	6,596	230.0	1.6053	4.5	85%	0	0	0
BSK Book	589.00	160	209.0	1.55	3.5	61%	0	0	0
Abhinav Books Store	527.12	60	147.12	1.3872	3	53%	0	0	0
S B T books	554.00	113	174.0	1.4579	4.5	88%	0	0	0
W S Retaill	553.00	34	173.0	1.4553	3.5	68%	0	0	0
Kushii Radiance Bookshop	510.00	63	130.0	1.3421	4.5	84%	0	0	0
Book store01	599.00	14	219.0	1.5763	3.5	57%	0	0	0
BOOKKR	599.00	5	219.0	1.5763	3.5	60%	0	0	0
BW ENTERPRISES	462.00	44	82.0	1.2158	4	79%	0	0	0
Browsers' Lounge	576.00	122	196.0	1.5158	4.5	96%	0	0	0
A to Z Book House	599.00	1,275	219.0	1.5763	3	46%	0	0	0
Maitry book Agency	599.00	139	219.0	1.5763	3.5	68%	0	0	0
justshopindia	599.00	2	219.0	1.5763	5	100%	0	0	0
Fast Media 2	1169.15	6,006	789.15	3.0767	4	72%	0	0	0
Atlantic Publishers and Distributors	1204.00	14,538	824.0	3.1684	4.5	94%	0	0	0
Peacockbooks	1277.00	2,801	897.0	3.3605	4.5	92%	0	0	0
Bookswagon	1380.00	6,382	1000.0	3.6316	4	70%	0	0	0
The Bookhive	479.20	43	99.2	1.2611	4	80%	0	0	0
CrossWord Books	551.00	116	171.0	1.45	5	95%	0	0	0
Abhinav Books Store	551.00	60	171.0	1.45	3	53%	0	0	0
Atlantic Publishers and Distributors	1426.00	14,538	1046.0	3.7526	4.5	94%	0	0	0
Sunrise Book store	1290.00	1,358	910.0	3.3947	3.5	61%	0	0	0
Sunrise Book store	1548.00	1,358	1168.0	4.0737	3.5	61%	0	0	0
Bookswagon	1524.00	6,382	1144.0	4.0105	4	70%	0	0	0
INFINITE BOOKS	1653.76	287	1273.76	4.352	5	99%	0	0	0
etohfa	3521.00	23	3141.0	9.2658	5	100%	0	0	0
