Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	341.00	6,602	0.0	1.0	4.5	85%	0	0	0
uRead-Store	891.00	25,155	550.0	2.6129	4.5	92%	1	0	1
Cloudtail India	891.00	1,299,311	550.0	2.6129	4.5	92%	1	1	0
Amazing_Buy	891.00	17,789	550.0	2.6129	4.5	95%	1	0	0
Inetrade India	816.47	3,257	475.47	2.3943	4	75%	0	0	0
MK BOOKS INDIA	934.00	2,249	593.0	2.739	2.5	34%	0	0	0
Vidya Books Publishers	899.00	40	558.0	2.6364	4	68%	0	0	0
Atlantic Publishers and Distributors	1296.00	14,541	955.0	3.8006	4.5	94%	0	0	0
Peacockbooks	1369.00	2,801	1028.0	4.0147	4.5	92%	0	0	0
Sunrise Book store	1471.00	1,360	1130.0	4.3138	3.5	61%	0	0	0
