Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	1522.00	8,429	0.0	1.0	4.5	94%	1	0	1
Cloudtail India	1599.00	1,299,243	77.0	1.0506	4.5	92%	1	1	0
Atlantic Publishers and Distributors	1563.00	14,538	41.0	1.0269	4.5	94%	0	0	0
ReproIndia	1599.00	924	77.0	1.0506	4	79%	0	0	0
Peacockbooks	1615.00	2,801	93.0	1.0611	4.5	92%	0	0	0
B2A UK	1958.00	6,928	436.0	1.2865	4.5	83%	0	0	0
Bookswagon	1961.00	6,382	439.0	1.2884	4	70%	0	0	0
Sunrise Book store	1965.00	1,358	443.0	1.2911	3.5	61%	0	0	0
Santosh Book Enterprises	2305.00	41	783.0	1.5145	4	73%	0	0	0
Fast Media 2	2650.42	6,005	1128.42	1.7414	4	72%	0	0	0
Bookswagon	2081.00	6,382	559.0	1.3673	4	70%	0	0	0
Atlantic Publishers and Distributors	2136.00	14,538	614.0	1.4034	4.5	94%	0	0	0
Sunrise Book store	2062.00	1,358	540.0	1.3548	3.5	61%	0	0	0
Bookswagon	2761.00	6,382	1239.0	1.8141	4	70%	0	0	0
B2A UK	2886.00	6,928	1364.0	1.8962	4.5	83%	0	0	0
etohfa	4189.00	23	2667.0	2.7523	5	100%	0	0	0
