Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	629.00	25,138	8.75	1.0141	4.5	92%	1	0	0
Cloudtail India	629.00	1,299,257	8.75	1.0141	4.5	92%	1	1	1
Inetrade India	620.25	3,254	0.0	1.0	4	75%	0	0	0
RSONS	628.00	481	7.75	1.0125	4.5	84%	0	0	0
R-our Book	674.00	1,305	53.75	1.0867	4	77%	0	0	0
S R int Store	646.00		25.75	1.0415			0	0	0
A Mind's Bookstore	665.00	1,409	44.75	1.0721	4.5	89%	0	0	0
Comma365	717.00	2,242	96.75	1.156	4.5	95%	0	0	0
ScribbleGraffito	697.00	29	76.75	1.1237	4.5	91%	0	0	0
Goodread Bookstore	791.00	579	170.75	1.2753	5	97%	1	0	0
The Bookhive	719.20	43	98.95	1.1595	4	80%	0	0	0
Booksmandi	720.00	2,531	99.75	1.1608	4.5	89%	0	0	0
Suryan Books	764.00	39	143.75	1.2318	4.5	95%	0	0	0
Resource book store	764.00	1	143.75	1.2318	5	100%	0	0	0
Abhinav Books Store	765.00	60	144.75	1.2334	3	53%	0	0	0
Book store01	839.00	14	218.75	1.3527	3.5	57%	0	0	0
Books-a-zillion	765.00	89	144.75	1.2334	4	82%	0	0	0
Ambe Books	877.95	2	257.7	1.4155	3	50%	0	0	0
Ginni Books	878.05	9	257.8	1.4156	4.5	89%	0	0	0
Maitry book Agency	899.00	139	278.75	1.4494	3.5	68%	0	0	0
Abhinav Books Store	791.12	60	170.87	1.2755	3	53%	0	0	0
SAI BOOKS	890.00	181	269.75	1.4349	3	46%	0	0	0
Atlantic Publishers and Distributors	1012.00	14,538	391.75	1.6316	4.5	94%	0	0	0
Peacockbooks	1086.00	2,801	465.75	1.7509	4.5	92%	0	0	0
Bookswagon	1185.00	6,385	564.75	1.9105	4	70%	0	0	0
Sunrise Book store	1166.00	1,358	545.75	1.8799	3.5	61%	0	0	0
Sunrise Book store	1380.00	1,358	759.75	2.2249	3.5	61%	0	0	0
