Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	263.00	1,532	0.0	1.0	3.5	67%	0	0	0
World500	271.00	3,278	8.0	1.0304	4	76%	0	0	0
Inetrade India	283.91	3,256	20.91	1.0795	4	75%	0	0	0
ReadAhead	359.00	213	96.0	1.365	4	79%	0	0	0
Mumbai gift corner	364.00	720	101.0	1.384	4.5	89%	0	0	0
Sri Ganesha Books	287.00	382	24.0	1.0913	4	82%	0	0	0
FOUNTAINHEAD	287.00	98	24.0	1.0913	4.5	91%	0	0	0
A Mind's Bookstore	291.00	1,409	28.0	1.1065	4.5	89%	0	0	0
Goodread Bookstore	379.00	579	116.0	1.4411	5	97%	1	0	0
uRead-Store	379.00	25,152	116.0	1.4411	4.5	92%	1	0	1
TODAY READERS	299.00	23	36.0	1.1369	4.5	82%	0	0	0
O_Store	299.25	593	36.25	1.1378	4.5	87%	0	0	0
killer,sbooks	383.00	18	120.0	1.4563	5	100%	0	0	0
Comma365	344.00	2,242	81.0	1.308	4.5	95%	0	0	0
SBM Enterprises	299.25	48	36.25	1.1378	4	75%	0	0	0
Book Selection Centre	300.00	136	37.0	1.1407	4.5	96%	0	0	0
The Bookhive	319.20	43	56.2	1.2137	4	80%	0	0	0
MK BOOKS INDIA	399.00	2,249	136.0	1.5171	2.5	34%	0	0	0
GBD BOOKS	319.00	232	56.0	1.2129	4	68%	0	0	0
Santusti Enterprises	399.00	26	136.0	1.5171	4	81%	0	0	0
Skycart	331.00	479	68.0	1.2586	4.5	90%	0	0	0
Sunrise Book store	327.00	1,359	64.0	1.2433	3.5	61%	0	0	0
ScribbleGraffito	331.17	29	68.17	1.2592	4.5	91%	0	0	0
Booknow	311.00	898	48.0	1.1825	4	80%	0	0	0
CrossWord Books	367.00	116	104.0	1.3954	5	95%	0	0	0
BooksRaja	322.00	171	59.0	1.2243	4.5	85%	0	0	0
fairdealenterprise	307.23	45	44.23	1.1682	2	25%	0	0	0
S B T books	368.00	113	105.0	1.3992	4.5	88%	0	0	0
W S Retaill	368.00	34	105.0	1.3992	3.5	68%	0	0	0
BOOKKR	399.00	5	136.0	1.5171	3.5	60%	0	0	0
Booksmandi	336.00	2,531	73.0	1.2776	4.5	89%	0	0	0
BookInc	372.00	17	109.0	1.4144	4.5	94%	0	0	0
Amazing BookS	319.00	106	56.0	1.2129	3	54%	0	0	0
DARPAN	399.00	33	136.0	1.5171	4.5	85%	0	0	0
ROXY BOOK SHOP	379.00	69	116.0	1.4411	4	72%	0	0	0
Book store01	429.00	14	166.0	1.6312	3.5	57%	0	0	0
READERS CHOICE BOOKS	359.00	100	96.0	1.365	4	76%	0	0	0
Browsers' Lounge	387.00	122	124.0	1.4715	4.5	96%	0	0	0
Books-a-zillion	359.10	89	96.1	1.3654	4	82%	0	0	0
SN Square	439.00	59	176.0	1.6692	4	75%	0	0	0
Sunrise Book store	351.00	1,359	88.0	1.3346	3.5	61%	0	0	0
Books-a-zillion	399.00	89	136.0	1.5171	4	82%	0	0	0
SAI BOOKS	395.00	181	132.0	1.5019	3	46%	0	0	0
Bookswagon	771.00	6,387	508.0	2.9316	4	70%	0	0	0
Sunrise Book store	769.00	1,359	506.0	2.924	3.5	61%	0	0	0
