Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ZIOKART	230.00	82	0.0	1.0	4	79%	1	0	1
ONLINE BOOK CORNER	230.00	99	0.0	1.0	4.5	90%	0	0	0
sunrise books	275.00	124	45.0	1.1957	5	100%	0	0	0
Bookflow	299.00	3,100	69.0	1.3	3.5	68%	0	0	0
MUST READ	319.00	762	89.0	1.387	4.5	85%	1	0	0
BANYAN TREE A BOOK SHOP	300.00		70.0	1.3043			0	0	0
Infinity Books- Fast Delivery	449.00	171	219.0	1.9522	3.5	66%	0	0	0
Total Kannada	449.00	901	219.0	1.9522	3.5	59%	0	0	0
VAK, the Spiritual Book Shop	595.00	243	365.0	2.587	4.5	92%	0	0	0
books harbor	895.00		665.0	3.8913			0	0	0
Bookflow	299.00	3,100	69.0	1.3	3.5	68%	0	0	0
