Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	822.00	14,537	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	877.00	2,800	55.0	1.0669	4.5	92%	0	0	0
Bookswagon	934.00	6,375	112.0	1.1363	4	70%	0	0	0
Cloudtail India	940.00	1,299,158	118.0	1.1436	4.5	92%	1	1	1
Bookswagon	931.00	6,375	109.0	1.1326	4	70%	0	0	0
Atlantic Publishers and Distributors	989.00	14,537	167.0	1.2032	4.5	94%	0	0	0
Sunrise Book store	914.00	1,356	92.0	1.1119	3.5	61%	0	0	0
D R	1529.00	12,168	707.0	1.8601	4	82%	0	0	0
SmartGlobal	1566.00	212	744.0	1.9051	3	50%	0	0	0
Fast Media 2	1656.57	6,005	834.57	2.0153	4	72%	0	0	0
