Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
FORT BOOK Distributors	440.00	7	0.0	1.0	4.5	100%	0	0	0
ABSSV BOOKS WORLD	440.00	25	0.0	1.0	4	72%	0	0	0
PUSTAKALAY	445.00	20	5.0	1.0114	4.5	85%	1	0	1
uRead-Store	472.00	25,152	32.0	1.0727	4.5	92%	1	0	0
Amazing_Buy	527.00	17,790	87.0	1.1977	4.5	95%	1	0	0
World500	543.00	3,277	103.0	1.2341	4	76%	0	0	0
ADINATH BOOK SALES	575.00	487	135.0	1.3068	3.5	67%	0	0	0
siddharth books	600.00	51	160.0	1.3636	2.5	36%	0	0	0
Read factor	679.00	1,532	239.0	1.5432	3.5	67%	0	0	0
Goodread Bookstore	719.00	579	279.0	1.6341	5	97%	1	0	0
NISU STORE	719.10		279.1	1.6343			0	0	0
ReadAhead	719.10	213	279.1	1.6343	4	79%	0	0	0
KK Books	645.00		205.0	1.4659			0	0	0
Skycart	655.00	479	215.0	1.4886	4.5	90%	0	0	0
Browsers' Lounge	639.20	122	199.2	1.4527	4.5	96%	0	0	0
MK BOOKS INDIA	799.00	2,249	359.0	1.8159	2.5	34%	0	0	0
Buy24*7	799.00	19	359.0	1.8159	4.5	89%	0	0	0
A to Z Book House	799.00	1,275	359.0	1.8159	3	45%	0	0	0
Best Price_	980.00	224	540.0	2.2273	4	82%	0	0	0
B2A UK	1616.00	6,928	1176.0	3.6727	4.5	83%	0	0	0
