Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookflow	359.00	3,100	0.0	1.0	3.5	68%	1	0	0
Cloudtail India	359.00	1,299,239	0.0	1.0	4.5	92%	1	1	1
SAIRAM16	362.00	123	3.0	1.0084	5	95%	0	0	0
ApnaBazzar	401.00	49	42.0	1.117	3.5	63%	0	0	0
Buy Amazing Books	419.00	3,555	60.0	1.1671	3	51%	0	0	0
World500	436.00	3,267	77.0	1.2145	4	76%	0	0	0
Amazing_Buy	465.00	17,787	106.0	1.2953	4.5	95%	1	0	0
FOUNTAINHEAD	431.00	98	72.0	1.2006	4.5	91%	0	0	0
Prism Books Pvt Ltd	464.00	1,014	105.0	1.2925	4.5	83%	0	0	0
Inetrade India	445.82	3,254	86.82	1.2418	4	75%	0	0	0
MONOBO BOOKS	437.00	117	78.0	1.2173	4.5	86%	0	0	0
DARPAN	479.00	33	120.0	1.3343	4.5	85%	0	0	0
Goodread Bookstore	539.00	579	180.0	1.5014	5	97%	1	0	0
Sri Ganesha Books	468.00	382	109.0	1.3036	4	82%	0	0	0
Book Selection Centre	460.00	136	101.0	1.2813	4.5	96%	0	0	0
SBM Enterprises	461.23	48	102.23	1.2848	4	75%	0	0	0
MK BOOKS INDIA	553.00	2,247	194.0	1.5404	2.5	34%	0	0	0
A Mind's Bookstore	474.00	1,409	115.0	1.3203	4.5	89%	0	0	0
RSONS	480.00	481	121.0	1.337	4.5	84%	0	0	0
AskTech Books	488.00	2	129.0	1.3593	2.5	50%	0	0	0
Booknow	467.00	898	108.0	1.3008	4	80%	0	0	0
BooksRaja	473.00	171	114.0	1.3175	4.5	85%	0	0	0
Randomindia	501.00	9	142.0	1.3955	3.5	67%	0	0	0
Comma365	541.00	2,242	182.0	1.507	4.5	95%	0	0	0
BSK Book	564.00	160	205.0	1.571	3.5	61%	0	0	0
S B T books	554.00	113	195.0	1.5432	4.5	88%	0	0	0
W S Retaill	553.00	34	194.0	1.5404	3.5	68%	0	0	0
Sunrise Book store	474.00	1,358	115.0	1.3203	3.5	61%	0	0	0
BW ENTERPRISES	501.00	44	142.0	1.3955	4	79%	0	0	0
The Bookhive	520.00	43	161.0	1.4485	4	80%	0	0	0
#BooksStore	527.00	6	168.0	1.468	5	100%	0	0	0
Suryan Books	520.00	39	161.0	1.4485	4.5	95%	0	0	0
Kushii Radiance Bookshop	510.00	63	151.0	1.4206	4.5	84%	0	0	0
DilliDukan	537.00	5	178.0	1.4958	5	100%	0	0	0
BOOK CENTRE	519.00	862	160.0	1.4457	4	81%	0	0	0
V5MARK	502.00	8	143.0	1.3983	4	75%	0	0	0
ScribbleGraffito	533.00	29	174.0	1.4847	4.5	91%	0	0	0
Starmark	539.10	2,139	180.1	1.5017	3.5	68%	0	0	0
Booksmandi	520.00	2,531	161.0	1.4485	4.5	89%	0	0	0
R-our Book	574.00	1,304	215.0	1.5989	4	77%	0	0	0
Resource book store	553.00	1	194.0	1.5404	5	100%	0	0	0
Abhinav Books Store	551.00	60	192.0	1.5348	3	53%	0	0	0
BookInc	585.00	17	226.0	1.6295	4.5	94%	0	0	0
Winmaarc	668.00	118	309.0	1.8607	3.5	68%	0	0	0
BOOKKR	650.00	5	291.0	1.8106	3.5	60%	0	0	0
Books-a-zillion	585.00	89	226.0	1.6295	4	82%	0	0	0
Books Cloud	640.00	1	281.0	1.7827	1	0%	0	0	0
A to Z Book House	650.00	1,275	291.0	1.8106	3	46%	0	0	0
Maitry book Agency	599.00	139	240.0	1.6685	3.5	68%	0	0	0
Ambe Books	663.45	2	304.45	1.8481	3	50%	0	0	0
Bookflow	565.50	3,100	206.5	1.5752	3.5	68%	0	0	0
ScribbleGraffito	533.00	29	174.0	1.4847	4.5	91%	0	0	0
Abhinav Books Store	572.00	60	213.0	1.5933	3	53%	0	0	0
Ambe Books	663.48	2	304.48	1.8481	3	50%	0	0	0
Ginni Books	663.48	9	304.48	1.8481	4.5	89%	0	0	0
Ginni Books	663.55	9	304.55	1.8483	4.5	89%	0	0	0
famous_Books	799.00	4	440.0	2.2256	4.5	75%	0	0	0
PKS RETAIL	876.00	4	517.0	2.4401	5	100%	0	0	0
B2A UK	1425.00	6,928	1066.0	3.9694	4.5	83%	0	0	0
Bookflow	585.00	3,100	226.0	1.6295	3.5	68%	0	0	0
Abhinav Books Store	585.00	60	226.0	1.6295	3	53%	0	0	0
