Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	329.00	1,536	0.0	1.0	3.5	67%	0	0	0
World500	339.00	3,300	10.0	1.0304	4	76%	0	0	0
Buy Amazing Books	349.00	3,570	20.0	1.0608	3	52%	0	0	0
YogiImpressions	349.00	211	20.0	1.0608	4.5	88%	0	0	0
MK BOOKS INDIA	424.00	2,249	95.0	1.2888	2.5	34%	0	0	0
Mumbai gift corner	429.00	720	100.0	1.304	4.5	89%	0	0	1
The Browser Bookstore	449.00	37	120.0	1.3647	3.5	69%	0	0	0
SRBOOKWORLD	449.00	404	120.0	1.3647	4.5	93%	0	0	0
SRBInternational	469.00	38	140.0	1.4255	4.5	92%	0	0	0
The Bookhive	399.20	43	70.2	1.2134	4	80%	0	0	0
SBM Enterprises	389.22	48	60.22	1.183	4	75%	0	0	0
BW ENTERPRISES	399.00	44	70.0	1.2128	4	79%	0	0	0
Booksmandi	400.00	2,531	71.0	1.2158	4.5	89%	0	0	0
ScribbleGraffito	430.00	29	101.0	1.307	4.5	91%	0	0	0
A to Z Book House	499.00	1,276	170.0	1.5167	3	44%	0	0	0
Maitry book Agency	499.00	139	170.0	1.5167	3.5	68%	0	0	0
