Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Booklover's Delight	799.00	3	0.0	1.0	3.5	67%	0	0	0
Amazing_Buy	811.00	17,787	12.0	1.015	4.5	95%	1	0	1
Inetrade India	838.28	3,253	39.28	1.0492	4	75%	0	0	0
uRead-Store	947.00	25,136	148.0	1.1852	4.5	92%	1	0	0
RSONS	974.00	481	175.0	1.219	4.5	84%	0	0	0
MK BOOKS INDIA	1063.00	2,247	264.0	1.3304	2.5	34%	0	0	0
The Bookhive	1000.00	43	201.0	1.2516	4	80%	0	0	0
BooksRaja	975.00	171	176.0	1.2203	4.5	85%	0	0	0
Buy Amazing Books	1099.00	3,554	300.0	1.3755	3	51%	0	0	0
Bookflow	1125.00	3,100	326.0	1.408	3.5	68%	0	0	0
ReadAhead	1125.00	213	326.0	1.408	4	79%	0	0	0
Suryan Books	1063.00	39	264.0	1.3304	4.5	95%	0	0	0
Resource book store	1063.00	1	264.0	1.3304	5	100%	0	0	0
HERITAGE PUBLISHERS	1175.00	783	376.0	1.4706	4.5	94%	0	0	0
ScribbleGraffito	1025.00	29	226.0	1.2829	4.5	91%	0	0	0
Abhinav Books Store	1100.00	60	301.0	1.3767	3	53%	0	0	0
S R STORE	1199.00	25	400.0	1.5006	4.5	88%	0	0	0
Booksmandi	1125.00	2,531	326.0	1.408	4.5	89%	0	0	0
Books-a-zillion	1125.00	89	326.0	1.408	4	82%	0	0	0
Browsers' Lounge	1187.00	122	388.0	1.4856	4.5	96%	0	0	0
Ambe Books	1180.35	2	381.35	1.4773	3	50%	0	0	0
Ginni Books	1180.35	9	381.35	1.4773	4.5	89%	0	0	0
BOOKZONE INDIA	1198.00	158	399.0	1.4994	4.5	100%	0	0	0
A to Z Book House	1250.00	1,275	451.0	1.5645	3	46%	0	0	0
SAI BOOKS	1237.00	181	438.0	1.5482	3	46%	0	0	0
Bookswagon	1945.00	6,382	1146.0	2.4343	4	70%	0	0	0
INFINITE BOOKS	1968.64	287	1169.64	2.4639	5	99%	0	0	0
Sunrise Book store	1913.00	1,358	1114.0	2.3942	3.5	61%	0	0	0
Fast Media 2	2398.20	6,006	1599.2	3.0015	4	72%	0	0	0
D R	2887.00	12,168	2088.0	3.6133	4	82%	0	0	0
ScribbleGraffito	1037.50	29	238.5	1.2985	4.5	91%	0	0	0
Abhinav Books Store	1125.00	60	326.0	1.408	3	53%	0	0	0
Ambe Books	1551.41	2	752.41	1.9417	3	50%	0	0	0
Ginni Books	1551.51	9	752.51	1.9418	4.5	89%	0	0	0
Bookswagon	1945.00	6,382	1146.0	2.4343	4	70%	0	0	0
Bookswagon	2004.00	6,382	1205.0	2.5081	4	70%	0	0	0
Sunrise Book store	1974.00	1,358	1175.0	2.4706	3.5	61%	0	0	0
Sunrise Book store	2404.00	1,358	1605.0	3.0088	3.5	61%	0	0	0
