Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
J B Books Sellers & Distributors	202.00	770	0.0	1.0	4	81%	0	0	0
Cloudtail India	277.00	1,299,289	75.0	1.3713	4.5	92%	1	1	1
uRead-Store	277.58	25,152	75.58	1.3742	4.5	92%	1	0	0
MEDIAMATICS	280.00	608	78.0	1.3861	4	82%	0	0	0
Mittal Books India	299.00	15,729	97.0	1.4802	4.5	95%	1	0	0
PHI Learning	300.00	35	98.0	1.4851	4	77%	0	0	0
STUDENT BOOK STALL VVNAGAR	220.00	96	18.0	1.0891	3.5	67%	0	0	0
raj pustak mandir jpr	210.00	28	8.0	1.0396	5	100%	0	0	0
PADMA BOOK HOUSE	250.00	24	48.0	1.2376	3.5	71%	0	0	0
BOOK CENTRE	331.00	862	129.0	1.6386	4	81%	0	0	0
BookAdda	350.00	365	148.0	1.7327	3	46%	0	0	0
Books-a-zillion	350.00	89	148.0	1.7327	4	82%	0	0	0
Booksmandi	333.00	2,531	131.0	1.6485	4.5	89%	0	0	0
Universal Books House	479.00	1	277.0	2.3713	5	100%	0	0	0
SAI BOOKS	450.00	181	248.0	2.2277	3	46%	0	0	0
Sunrise Book store	1371.00	1,359	1169.0	6.7871	3.5	61%	0	0	0
D R	2873.00	12,169	2671.0	14.2228	4	82%	0	0	0
