Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	677.92	3,258	0.0	1.0	4	75%	0	0	0
Cloudtail India	753.00	1,299,331	75.08	1.1108	4.5	92%	1	1	1
Atlantic Publishers and Distributors	698.00	14,542	20.08	1.0296	4.5	94%	0	0	0
Peacockbooks	776.00	2,802	98.08	1.1447	4.5	92%	0	0	0
Bookswagon	866.00	6,390	188.08	1.2774	4	70%	0	0	0
MK BOOKS INDIA	925.00	2,249	247.08	1.3645	2.5	34%	0	0	0
Sunrise Book store	809.00	1,360	131.08	1.1934	3.5	61%	0	0	0
INFINITE BOOKS	1405.00	291	727.08	2.0725	5	99%	0	0	0
Fast Media 2	1471.99	6,007	794.07	2.1713	4	72%	0	0	0
D R	2083.00	12,168	1405.08	3.0726	4	82%	0	0	0
Bookswagon	914.00	6,390	236.08	1.3482	4	70%	0	0	0
Atlantic Publishers and Distributors	949.00	14,542	271.08	1.3999	4.5	94%	0	0	0
Sunrise Book store	820.00	1,360	142.08	1.2096	3.5	61%	0	0	0
Bookswagon	957.00	6,390	279.08	1.4117	4	70%	0	0	0
Sunrise Book store	874.00	1,360	196.08	1.2892	3.5	61%	0	0	0
