Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Milestone	420.00	263	0.0	1.0	3.5	59%	0	0	0
J B Books Sellers & Distributors	420.00	770	0.0	1.0	4	81%	0	0	0
INDIA BOOK HOUSE	550.00	104	130.0	1.3095	3.5	64%	0	0	1
Milestone	638.00	263	218.0	1.519	3.5	59%	0	0	0
Cloudtail India	770.00	1,299,285	350.0	1.8333	4.5	92%	1	1	0
Sunrise Book store	831.00	1,359	411.0	1.9786	3.5	61%	0	0	0
STUDENT BOOK STALL VVNAGAR	855.00	96	435.0	2.0357	3.5	67%	0	0	0
Education Centre	879.00	13	459.0	2.0929	2	23%	0	0	0
Kushii Radiance Bookshop	882.00	63	462.0	2.1	4.5	84%	0	0	0
BooksRaja	895.00	171	475.0	2.131	4.5	85%	0	0	0
Inetrade India	970.36	3,255	550.36	2.3104	4	75%	0	0	0
MANJU INTERNATIONAL	979.00	86	559.0	2.331	4	79%	0	0	0
BOOK CENTRE	987.00	862	567.0	2.35	4	81%	0	0	0
Books-a-zillion	979.00	89	559.0	2.331	4	82%	0	0	0
ALL INDIA BOOK STORE	999.00	9	579.0	2.3786	3.5	67%	0	0	0
V5MARK	970.00	8	550.0	2.3095	4	75%	0	0	0
PADMA BOOK HOUSE	979.00	24	559.0	2.331	3.5	71%	0	0	0
Booksmandi	979.00	2,531	559.0	2.331	4.5	89%	0	0	0
SAI BOOKS	969.00	181	549.0	2.3071	3	46%	0	0	0
Ebookstore	1200.00	522	780.0	2.8571	4.5	85%	0	0	0
SAI BOOKS	969.00	181	549.0	2.3071	3	46%	0	0	0
Book eHub	1250.00	32	830.0	2.9762	4	72%	0	0	0
ASIAN TREASURES	1277.00	18	857.0	3.0405	4.5	94%	0	0	0
Speedy_Books	1499.00	490	1079.0	3.569	4.5	81%	0	0	0
