Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ONLINE BOOK CORNER	399.00	99	14.0	1.0364	4.5	90%	0	0	1
Repro Books on Demand	413.00	3,419	28.0	1.0727	4.5	93%	1	0	0
Bookflow	450.00	3,100	65.0	1.1688	3.5	68%	0	0	0
BOOKS DEKHO BOOKS	410.00	5	25.0	1.0649	3.5	60%	0	0	0
A - Z Books Online	385.00	104	0.0	1.0	4.5	93%	0	0	0
Bookshastag	499.00	75	114.0	1.2961	4.5	83%	0	0	0
VAK, the Spiritual Book Shop	465.00	243	80.0	1.2078	4.5	92%	0	0	0
Gayatri Emporium	490.00	91	105.0	1.2727	4	86%	0	0	0
LB-INDIA	578.00	26	193.0	1.5013	4.5	79%	0	0	0
Piccadilly Book Stall	550.00	137	165.0	1.4286	3.5	63%	0	0	0
ReaderBooks	533.00	442	148.0	1.3844	4	73%	0	0	0
Prabhu book shop	550.00	2	165.0	1.4286	4	50%	0	0	0
Tagon	580.00	407	195.0	1.5065	4.5	83%	0	0	0
City Books Online	589.00	88	204.0	1.5299	4.5	93%	0	0	0
Balaji World of Books	715.00	14	330.0	1.8571	4.5	93%	0	0	0
Maitry book Agency	799.00	139	414.0	2.0753	3.5	68%	0	0	0
Amazing Publishers & Distributing Network	950.00	8	565.0	2.4675	4.5	88%	0	0	0
MK BOOKS INDIA	1050.00	2,249	665.0	2.7273	2.5	34%	0	0	0
INFINITE BOOKS	2408.03	291	2023.03	6.2546	5	99%	0	0	0
Bookswagon	2583.00	6,390	2198.0	6.7091	4	70%	0	0	0
Sunrise Book store	2622.00	1,360	2237.0	6.8104	3.5	61%	0	0	0
Sunrise Book store	2601.00	1,360	2216.0	6.7558	3.5	61%	0	0	0
