Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	323.00	1,299,248	0.0	1.0	4.5	92%	1	1	1
uRead-Store	323.20	25,138	0.2	1.0006	4.5	92%	1	0	0
Amazing_Buy	416.00	17,787	93.0	1.2879	4.5	95%	1	0	0
R-our Book	412.00	1,305	89.0	1.2755	4	77%	0	0	0
Bookflow	478.50	3,100	155.5	1.4814	3.5	68%	0	0	0
Goodread Bookstore	401.00	579	78.0	1.2415	5	97%	0	0	0
SRBOOKWORLD	495.00	404	172.0	1.5325	4.5	93%	0	0	0
Comma365	471.00	2,242	148.0	1.4582	4.5	95%	0	0	0
Skycart	451.00	479	128.0	1.3963	4.5	90%	0	0	0
Books-a-zillion	495.00	89	172.0	1.5325	4	82%	0	0	0
SansRack	550.00	1,051	227.0	1.7028	4.5	94%	0	0	0
A to Z Book House	550.00	1,275	227.0	1.7028	3	46%	0	0	0
