Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	324.00	1,299,158	0.0	1.0	4.5	92%	1	1	1
Repro Books-On-Demand	342.00	8,424	18.0	1.0556	4.5	94%	1	0	0
BooksRaja	341.00	171	17.0	1.0525	4.5	85%	0	0	0
Sunrise Book store	355.00	1,356	31.0	1.0957	3.5	61%	0	0	0
Book Wise	360.00		36.0	1.1111			0	0	0
Nanhi Shop	336.00	53	12.0	1.037	3	51%	0	0	0
truncate_books	360.00		36.0	1.1111			0	0	0
V5MARK	329.00	8	5.0	1.0154	4	75%	0	0	0
BOOK CENTRE	369.00	862	45.0	1.1389	4	81%	0	0	0
Books-a-zillion	360.00	89	36.0	1.1111	4	82%	0	0	0
radhika A communication	359.00	29	35.0	1.108	4	78%	0	0	0
Book eHub	738.00	32	414.0	2.2778	4	74%	0	0	0
B2A UK	1733.00	6,928	1409.0	5.3488	4.5	83%	0	0	0
