Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Old Book Den	420.00	4	16.0	1.0396	4.5	100%	0	0	0
Yuvika Books House	404.00	13	0.0	1.0	4.5	85%	0	0	0
Cloudtail India	435.00	1,299,236	31.0	1.0767	4.5	92%	1	1	1
Kashish Book Store	430.00	2	26.0	1.0644	5	100%	0	0	0
Kozzy Books	450.00	6	46.0	1.1139	5	100%	0	0	0
O_Store	491.18	593	87.18	1.2158	4.5	87%	0	0	0
MK BOOKS INDIA	599.00	2,247	195.0	1.4827	2.5	34%	0	0	0
Rama BOOKS	503.16	6	99.16	1.2454	3.5	67%	0	0	0
Comma365	575.00	2,242	171.0	1.4233	4.5	95%	0	0	0
uRead-Store	626.00	25,136	222.0	1.5495	4.5	92%	1	0	0
Kushii Radiance Bookshop	540.00	63	136.0	1.3366	4.5	84%	0	0	0
AksharAA	570.00	402	166.0	1.4109	4.5	88%	0	0	0
V5MARK	557.00	8	153.0	1.3787	4	75%	0	0	0
Sunrise Book store	542.00	1,358	138.0	1.3416	3.5	61%	0	0	0
Technical Book	469.00	53	65.0	1.1609	3.5	62%	0	0	0
radhika A communication	569.00	29	165.0	1.4084	4	77%	0	0	0
Booksmandi	570.00	2,531	166.0	1.4109	4.5	89%	0	0	0
Books-a-zillion	599.00	89	195.0	1.4827	4	82%	0	0	0
The Grand_Store	660.00	10	256.0	1.6337	3	50%	0	0	0
SAI BOOKS	593.00	181	189.0	1.4678	3	46%	0	0	0
Books-a-zillion	599.00	89	195.0	1.4827	4	82%	0	0	0
Ebookstore	880.00	522	476.0	2.1782	4.5	85%	0	0	0
Speedy_Books	918.00	490	514.0	2.2723	4.5	81%	0	0	0
Book eHub	936.00	32	532.0	2.3168	4	72%	0	0	0
ASIAN TREASURES	957.00	18	553.0	2.3688	4.5	94%	0	0	0
SAI BOOKS	770.00	181	366.0	1.9059	3	46%	0	0	0
