Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	443.00	1,299,158	0.0	1.0	4.5	92%	1	1	1
MK BOOKS INDIA	600.00	2,245	157.0	1.3544	2.5	34%	0	0	0
BooksRaja	564.00	171	121.0	1.2731	4.5	85%	0	0	0
Sunrise Book store	542.00	1,356	99.0	1.2235	3.5	61%	0	0	0
radhika A communication	570.00	29	127.0	1.2867	4	78%	0	0	0
Ebookstore	697.00	522	254.0	1.5734	4.5	85%	0	0	0
BOOK CENTRE	610.00	862	167.0	1.377	4	81%	0	0	0
Books-a-zillion	600.00	89	157.0	1.3544	4	82%	0	0	0
SAI BOOKS	594.00	181	151.0	1.3409	3	46%	0	0	0
Speedy_Books	918.00	489	475.0	2.0722	4.5	80%	0	0	0
Book eHub	937.00	32	494.0	2.1151	4	74%	0	0	0
ASIAN TREASURES	942.00	18	499.0	2.1264	4.5	94%	0	0	0
