Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	311.00	6,597	0.0	1.0	4.5	85%	0	0	0
JustBuyBooks	800.00	26	489.0	2.5723	3.5	69%	0	0	0
Cloudtail India	926.00	1,299,255	615.0	2.9775	4.5	92%	1	1	1
Bookswagon	1187.00	6,385	876.0	3.8167	4	70%	0	0	0
Atlantic Publishers and Distributors	1226.00	14,538	915.0	3.9421	4.5	94%	0	0	0
Bookswagon	1254.00	6,385	943.0	4.0322	4	70%	0	0	0
Sunrise Book store	1161.00	1,358	850.0	3.7331	3.5	61%	0	0	0
Sunrise Book store	1439.00	1,358	1128.0	4.627	3.5	61%	0	0	0
Fast Media 2	1805.12	6,005	1494.12	5.8042	4	72%	0	0	0
D R	2263.00	12,169	1952.0	7.2765	4	82%	0	0	0
