Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	379.00	17,790	79.0	1.2633	4.5	95%	1	0	1
uRead-Store	379.00	25,160	79.0	1.2633	4.5	92%	1	0	0
Payal Books	300.00	657	0.0	1.0	3	52%	0	0	0
Inetrade India	326.48	3,258	26.48	1.0883	4	75%	0	0	0
FOUNTAINHEAD	359.00	98	59.0	1.1967	4.5	91%	0	0	0
Sri Ganesha Books	359.00	382	59.0	1.1967	4	82%	0	0	0
AskTech Books	380.00	2	80.0	1.2667	2.5	50%	0	0	0
ReadAhead	449.00	213	149.0	1.4967	4	79%	0	0	0
Bookflow	449.10	3,100	149.1	1.497	3.5	68%	0	0	0
A - Z Books Online	350.00	104	50.0	1.1667	4.5	93%	0	0	0
Goodread Bookstore	459.00	579	159.0	1.53	5	97%	1	0	0
Timeless Art Book Studio	400.00	918	100.0	1.3333	5	96%	0	0	0
Skycart	409.00	479	109.0	1.3633	4.5	90%	0	0	0
Booknow	389.00	898	89.0	1.2967	4	80%	0	0	0
ScribbleGraffito	414.17	29	114.17	1.3806	4.5	91%	0	0	0
Buy Amazing Books	499.00	3,570	199.0	1.6633	3	52%	0	0	0
MK BOOKS INDIA	499.00	2,249	199.0	1.6633	2.5	34%	0	0	0
Santusti Enterprises	499.00	26	199.0	1.6633	4	81%	0	0	0
CrossWord Books	459.00	116	159.0	1.53	5	95%	0	0	0
BSK Book	499.00	160	199.0	1.6633	3.5	60%	0	0	0
CrossWord Books	459.00	116	159.0	1.53	5	95%	0	0	0
Shreeganesh16	449.00	27	149.0	1.4967	4.5	83%	0	0	0
Book store01	499.00	14	199.0	1.6633	3.5	57%	0	0	0
BOOKKR	499.00	5	199.0	1.6633	3.5	60%	0	0	0
A to Z Book House	499.00	1,276	199.0	1.6633	3	44%	0	0	0
S B T books	464.00	113	164.0	1.5467	4.5	88%	0	0	0
Bookswagon	967.00	6,390	667.0	3.2233	4	70%	0	0	0
Sunrise Book store	1145.00	1,360	845.0	3.8167	3.5	61%	0	0	0
Sunrise Book store	1119.00	1,360	819.0	3.73	3.5	61%	0	0	0
D R	2360.00	12,168	2060.0	7.8667	4	82%	0	0	0
