Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MK BOOKS INDIA	761.00	2,247	88.0	1.1308	2.5	34%	0	0	0
Cloudtail India	793.00	1,299,230	120.0	1.1783	4.5	92%	1	1	1
Trans Infopreneur Inc	794.00	218	121.0	1.1798	4.5	94%	1	0	0
Sunrise Book store	673.00	1,358	0.0	1.0	3.5	61%	0	0	0
Inetrade India	790.86	3,253	117.86	1.1751	4	75%	0	0	0
UNIVERSAL BOOK SHOWROOMS	779.00	1,081	106.0	1.1575	4	80%	0	0	0
Technical Book	680.00	53	7.0	1.0104	3.5	62%	0	0	0
SansRack	895.00	1,050	222.0	1.3299	4.5	94%	0	0	0
MANJU INTERNATIONAL	895.00	86	222.0	1.3299	4	79%	0	0	0
Books-a-zillion	895.00	89	222.0	1.3299	4	82%	0	0	0
Trans Infopreneur Inc	796.00	218	123.0	1.1828	4.5	94%	0	0	0
A - Z Books Online	895.00	104	222.0	1.3299	4.5	93%	0	0	0
ALL INDIA BOOK STORE	999.00	9	326.0	1.4844	3.5	67%	0	0	0
T B	1850.00	64	1177.0	2.7489	4.5	93%	0	0	0
