Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ROXY BOOK SHOP	390.00	69	0.0	1.0	4	72%	0	0	1
uRead-Store	550.00	25,158	160.0	1.4103	4.5	92%	1	0	0
ROXY BOOK SHOP	499.00	69	109.0	1.2795	4	72%	0	0	1
Royal500	603.00	888	213.0	1.5462	4.5	92%	0	0	0
Bookswagon	1137.00	6,390	747.0	2.9154	4	70%	0	0	0
Bookswagon	1270.00	6,390	880.0	3.2564	4	70%	0	0	0
Sunrise Book store	1132.00	1,360	742.0	2.9026	3.5	61%	0	0	0
JustBuyBooks	1287.00	27	897.0	3.3	3.5	70%	0	0	0
Fast Media 2	1692.24	6,007	1302.24	4.3391	4	72%	0	0	0
D R	2112.00	12,168	1722.0	5.4154	4	82%	0	0	0
Bookswagon	1314.00	6,390	924.0	3.3692	4	70%	0	0	0
Sunrise Book store	1174.00	1,360	784.0	3.0103	3.5	61%	0	0	0
Bookswagon	1370.00	6,390	980.0	3.5128	4	70%	0	0	0
Sunrise Book store	1293.00	1,360	903.0	3.3154	3.5	61%	0	0	0
