Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	456.00	1,299,236	0.0	1.0	4.5	92%	1	1	1
uRead-Store	483.00	25,136	27.0	1.0592	4.5	92%	1	0	0
ReaderBooks	505.00	441	49.0	1.1075	4	72%	0	0	0
Essay Shopping Malls	600.00	52	144.0	1.3158	4	75%	0	0	0
Inetrade India	536.63	3,253	80.63	1.1768	4	75%	0	0	0
MK BOOKS INDIA	619.00	2,247	163.0	1.3575	2.5	34%	0	0	0
AksharAA	570.00	402	114.0	1.25	4.5	88%	0	0	0
Rama BOOKS	519.96	6	63.96	1.1403	3.5	67%	0	0	0
O_Store	507.58	593	51.58	1.1131	4.5	87%	0	0	0
Sunrise Book store	543.00	1,358	87.0	1.1908	3.5	61%	0	0	0
Technical Book	483.00	53	27.0	1.0592	3.5	62%	0	0	0
radhika A communication	588.00	29	132.0	1.2895	4	77%	0	0	0
V5MARK	575.00	8	119.0	1.261	4	75%	0	0	0
Ebookstore	713.00	522	257.0	1.5636	4.5	85%	0	0	0
BOOK CENTRE	627.00	862	171.0	1.375	4	81%	0	0	0
Manila Books Services	619.00	13	163.0	1.3575	4.5	92%	0	0	0
Books-a-zillion	619.00	89	163.0	1.3575	4	82%	0	0	0
Books Cloud	660.00	1	204.0	1.4474	1	0%	0	0	0
ASIAN TREASURES	790.00	18	334.0	1.7325	4.5	94%	0	0	0
SAI BOOKS	612.00	181	156.0	1.3421	3	46%	0	0	0
Sunrise Book store	558.00	1,358	102.0	1.2237	3.5	61%	0	0	0
Speedy_Books	925.00	490	469.0	2.0285	4.5	81%	0	0	0
Book eHub	952.00	32	496.0	2.0877	4	72%	0	0	0
