Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	593.00	1,523	0.0	1.0	3.5	67%	0	0	0
World500	602.00	3,255	9.0	1.0152	4	76%	0	0	0
Buy Amazing Books	629.00	3,548	36.0	1.0607	3	51%	0	0	0
uRead-Store	633.00	25,133	40.0	1.0675	4.5	92%	1	0	1
Pillbooks	674.00		81.0	1.1366			0	0	0
Amazing_Buy	711.00	17,785	118.0	1.199	4.5	95%	1	0	0
Inetrade India	652.30	3,252	59.3	1.1	4	75%	0	0	0
Mumbai gift corner	744.00	718	151.0	1.2546	4.5	89%	0	0	0
MK BOOKS INDIA	764.00	2,247	171.0	1.2884	2.5	34%	0	0	0
Royal500	774.00	878	181.0	1.3052	4.5	92%	0	0	0
Book Selection Centre	674.00	136	81.0	1.1366	4.5	96%	0	0	0
Goodread Bookstore	791.00	579	198.0	1.3339	5	97%	1	0	0
ReadAhead	809.10	213	216.1	1.3644	4	79%	0	0	0
Bookflow	809.10	3,100	216.1	1.3644	3.5	67%	0	0	0
BSK Book	849.00	159	256.0	1.4317	3.5	60%	0	0	0
HERITAGE PUBLISHERS	854.00	783	261.0	1.4401	4.5	94%	0	0	0
Book store01	839.00	11	246.0	1.4148	3	45%	0	0	0
BOOKKR	899.00	5	306.0	1.516	3.5	60%	0	0	0
fairdealenterprise	899.00	41	306.0	1.516	2.5	34%	0	0	0
S B T books	832.00	113	239.0	1.403	4.5	88%	0	0	0
Bookflow	809.10	3,100	216.1	1.3644	3.5	67%	0	0	0
W S Retaill	832.00	34	239.0	1.403	3.5	69%	0	0	0
Bookswagon	1684.00	6,379	1091.0	2.8398	4	70%	0	0	0
Bookswagon	1685.00	6,379	1092.0	2.8415	4	70%	0	0	0
Sunrise Book store	1578.00	1,356	985.0	2.661	3.5	61%	0	0	0
Sunrise Book store	1669.00	1,356	1076.0	2.8145	3.5	61%	0	0	0
