Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Star produc	230.00		0.0	1.0			0	0	0
dealstar	311.00	6,596	81.0	1.3522	4.5	85%	0	0	0
Amazing_Buy	327.00	17,785	97.0	1.4217	4.5	95%	1	0	0
uRead-Store	327.00	25,132	97.0	1.4217	4.5	92%	1	0	1
SachinVentures	349.00	6	119.0	1.5174	4.5	83%	0	0	0
BOOKFACTORY	295.00	6	65.0	1.2826	3.5	67%	0	0	0
ReadAhead	359.10	213	129.1	1.5613	4	79%	0	0	0
killer,sbooks	383.00	18	153.0	1.6652	5	100%	0	0	0
BSK Book	389.00	159	159.0	1.6913	3.5	60%	0	0	0
MK BOOKS INDIA	399.00	2,247	169.0	1.7348	2.5	34%	0	0	0
Skycart	331.00	479	101.0	1.4391	4.5	90%	0	0	0
BOOKKR	399.00	5	169.0	1.7348	3.5	60%	0	0	0
Books For All	345.00	314	115.0	1.5	4	81%	0	0	0
BookInc	372.00	17	142.0	1.6174	4.5	94%	0	0	0
Rajiv Book House	399.00	371	169.0	1.7348	4.5	93%	0	0	0
W S Retaill	368.00	34	138.0	1.6	3.5	69%	0	0	0
