Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	1341.00	3,267	0.0	1.0	4	76%	0	0	0
Bookland International	1434.00	317	93.0	1.0694	4.5	89%	0	0	1
Sunrise Book store	1484.00	1,358	143.0	1.1066	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1667.00	14,538	326.0	1.2431	4.5	94%	0	0	0
Read factor	1732.00	1,528	391.0	1.2916	3.5	67%	0	0	0
Bookswagon	1769.00	6,382	428.0	1.3192	4	70%	0	0	0
Sunrise Book store	1722.00	1,358	381.0	1.2841	3.5	61%	0	0	0
SmartGlobal	1944.00	212	603.0	1.4497	3	50%	0	0	0
etohfa	2434.00	23	1093.0	1.8151	5	100%	0	0	0
Sunrise Book store	1940.00	1,358	599.0	1.4467	3.5	61%	0	0	0
