Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	2206.00	14,537	0.0	1.0	4.5	94%	0	0	1
Peacockbooks	2280.00	2,800	74.0	1.0335	4.5	92%	0	0	0
Atlantic Publishers and Distributors	2425.00	14,537	219.0	1.0993	4.5	94%	0	0	1
B2A UK	2471.00	6,928	265.0	1.1201	4.5	83%	0	0	0
Bookswagon	2472.00	6,375	266.0	1.1206	4	70%	0	0	0
Bookswagon	2474.00	6,375	268.0	1.1215	4	70%	0	0	0
Sunrise Book store	2390.00	1,356	184.0	1.0834	3.5	61%	0	0	0
Fast Media 2	3152.33	6,005	946.33	1.429	4	72%	0	0	0
CB-India	3000.00	3,033	794.0	1.3599	4.5	95%	0	0	0
etohfa	3863.00	23	1657.0	1.7511	5	100%	0	0	0
Bookswagon	2480.00	6,375	274.0	1.1242	4	70%	0	0	0
Sunrise Book store	2404.00	1,356	198.0	1.0898	3.5	61%	0	0	0
Bookswagon	2794.00	6,375	588.0	1.2665	4	70%	0	0	0
Sunrise Book store	2646.00	1,356	440.0	1.1995	3.5	61%	0	0	0
Sunrise Book store	2708.00	1,356	502.0	1.2276	3.5	61%	0	0	0
