Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
somsebooks	374.00		65.0	1.2104			0	0	0
Books-Haat	309.00	663	0.0	1.0	4.5	90%	0	0	0
Book,stage	399.00		90.0	1.2913			0	0	0
BooksStation	399.00		90.0	1.2913			0	0	0
MK BOOKS INDIA	424.00	2,247	115.0	1.3722	2.5	34%	0	0	0
Bookflow	434.13	3,100	125.13	1.405	3.5	68%	0	0	0
Book Wise Darya Ganj	449.00	1,098	140.0	1.4531	4.5	89%	0	0	1
Book Selection Centre	369.00	136	60.0	1.1942	4.5	96%	0	0	0
Okhla Book Distributor	345.00	59	36.0	1.1165	4.5	95%	0	0	0
Skycart	409.00	479	100.0	1.3236	4.5	90%	0	0	0
ScribbleGraffito	409.18	29	100.18	1.3242	4.5	91%	0	0	0
Suraj Trading - Express Delivery	405.00	48	96.0	1.3107	3	53%	0	0	0
CrossWord Books	461.00	116	152.0	1.4919	5	95%	0	0	0
BSK Book	499.00	160	190.0	1.6149	3.5	61%	0	0	0
RSONS	369.00	481	60.0	1.1942	4.5	84%	0	0	0
BOOKKR	499.00	5	190.0	1.6149	3.5	60%	0	0	0
Books-a-zillion	449.10	89	140.1	1.4534	4	82%	0	0	0
Resource book store	424.00	1	115.0	1.3722	5	100%	0	0	0
V5MARK	395.00	8	86.0	1.2783	4	75%	0	0	0
Maitry book Agency	499.00	139	190.0	1.6149	3.5	68%	0	0	0
Bookflow	449.10	3,100	140.1	1.4534	3.5	68%	0	0	0
ScribbleGraffito	414.17	29	105.17	1.3404	4.5	91%	0	0	0
Books-a-zillion	464.07	89	155.07	1.5018	4	82%	0	0	0
S B T books	460.00	113	151.0	1.4887	4.5	88%	0	0	0
W S Retaill	462.00	34	153.0	1.4951	3.5	68%	0	0	0
