Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	359.00	1,299,286	0.0	1.0	4.5	92%	1	1	1
Amazing_Buy	415.00	17,790	56.0	1.156	4.5	95%	1	0	0
Inetrade India	391.89	3,256	32.89	1.0916	4	75%	0	0	0
Read factor	509.00	1,532	150.0	1.4178	3.5	67%	0	0	0
MK BOOKS INDIA	509.00	2,249	150.0	1.4178	2.5	34%	0	0	0
Bookflow	521.13	3,100	162.13	1.4516	3.5	68%	0	0	0
ScribbleGraffito	491.18	29	132.18	1.3682	4.5	91%	0	0	0
Browsers' Lounge	576.00	122	217.0	1.6045	4.5	96%	0	0	0
A to Z Book House	599.00	1,275	240.0	1.6685	3	45%	0	0	0
Bookwell Publication	540.00	19	181.0	1.5042	4.5	84%	0	0	0
