Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	135.00	3,570	5.0	1.0385	3	52%	0	0	0
World500	135.00	3,299	5.0	1.0385	4	76%	0	0	0
Cloudtail India	175.00	1,299,306	45.0	1.3462	4.5	92%	1	1	1
BSC Publishers & Distributors	130.00	155	0.0	1.0	4.5	94%	0	0	0
ABRB	164.00	60	34.0	1.2615	4	82%	0	0	0
A Mind's Bookstore	149.00	1,409	19.0	1.1462	4.5	89%	0	0	0
Suryan Books	159.00	39	29.0	1.2231	4.5	95%	0	0	0
CNA Bookstore	150.00	477	20.0	1.1538	4.5	95%	0	0	0
Friend Books Tree	175.00	24	45.0	1.3462	4	71%	0	0	0
All India Books	179.00	124	49.0	1.3769	3.5	58%	0	0	0
V5MARK	168.00	8	38.0	1.2923	4	75%	0	0	0
Royal500	279.00	884	149.0	2.1462	4.5	92%	0	0	0
BooksRaja	189.00	171	59.0	1.4538	4.5	85%	0	0	0
Booksmandi	190.00	2,531	60.0	1.4615	4.5	89%	0	0	0
Okhla Book Distributor	165.00	60	35.0	1.2692	4.5	95%	0	0	0
Books-a-zillion	199.00	89	69.0	1.5308	4	82%	0	0	0
Shivank Books	230.00	79	100.0	1.7692	4	78%	0	0	0
Ginni Books	288.23	9	158.23	2.2172	4.5	89%	0	0	0
Ambe Books	288.33	2	158.33	2.2179	3	50%	0	0	0
