Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	527.00	1,529	0.0	1.0	3.5	67%	0	0	0
World500	535.00	3,269	8.0	1.0152	4	76%	0	0	0
Buy Amazing Books	559.00	3,557	32.0	1.0607	3	51%	0	0	0
Inetrade India	586.93	3,254	59.93	1.1137	4	75%	0	0	0
uRead-Store	662.00	25,138	135.0	1.2562	4.5	92%	1	0	1
MK BOOKS INDIA	679.00	2,248	152.0	1.2884	2.5	34%	0	0	0
AskTech Books	610.00	2	83.0	1.1575	2.5	50%	0	0	0
Royal500	699.00	882	172.0	1.3264	4.5	92%	0	0	0
Goodread Bookstore	719.00	579	192.0	1.3643	5	97%	1	0	0
ReadAhead	719.00	213	192.0	1.3643	4	79%	0	0	0
Bookflow	719.10	3,100	192.1	1.3645	3.5	68%	0	0	0
Sunrise Book store	606.00	1,358	79.0	1.1499	3.5	61%	0	0	0
ScribbleGraffito	663.17	29	136.17	1.2584	4.5	91%	0	0	0
Mumbai gift corner	759.00	720	232.0	1.4402	4.5	89%	0	0	0
HERITAGE PUBLISHERS	759.00	783	232.0	1.4402	4.5	94%	0	0	0
BooksRaja	639.00	171	112.0	1.2125	4.5	85%	0	0	0
O_Store	615.23	593	88.23	1.1674	4.5	87%	0	0	0
killer,sbooks	799.00	18	272.0	1.5161	5	100%	0	0	0
Books-a-zillion	719.10	89	192.1	1.3645	4	82%	0	0	0
ROSHAN COLLECTION	886.92		359.92	1.683			0	0	0
Bookflow	719.10	3,100	192.1	1.3645	3.5	68%	0	0	0
Sunrise Book store	606.00	1,358	79.0	1.1499	3.5	61%	0	0	0
PKS RETAIL	1238.00	4	711.0	2.3491	5	100%	0	0	0
Bookswagon	1333.00	6,385	806.0	2.5294	4	70%	0	0	0
Sunrise Book store	1382.00	1,358	855.0	2.6224	3.5	61%	0	0	0
Sunrise Book store	1312.00	1,358	785.0	2.4896	3.5	61%	0	0	0
