Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
yashika120540	540.00	21	0.0	1.0	4	71%	0	0	1
Payal Books	650.00	657	110.0	1.2037	3	51%	0	0	0
Knowledge Partners	799.00	32	259.0	1.4796	4	72%	0	0	0
GLobal Goodreads	1375.00	257	835.0	2.5463	3.5	61%	0	0	0
SWAT INNOVATIONS	1545.00	1	1005.0	2.8611	5	100%	1	0	0
Cloudtail India	1700.00	1,299,185	1160.0	3.1481	4.5	92%	1	1	0
Book eHub	1788.00	32	1248.0	3.3111	4	74%	0	0	0
Atlantic Publishers and Distributors	1700.00	14,538	1160.0	3.1481	4.5	94%	0	0	0
Peacockbooks	1752.00	2,801	1212.0	3.2444	4.5	92%	0	0	0
B2A UK	1885.00	6,928	1345.0	3.4907	4.5	83%	0	0	0
Bookswagon	1917.00	6,382	1377.0	3.55	4	70%	0	0	0
Bookswagon	1985.00	6,382	1445.0	3.6759	4	70%	0	0	0
Sunrise Book store	1850.00	1,357	1310.0	3.4259	3.5	61%	0	0	0
Sunrise Book store	1882.00	1,357	1342.0	3.4852	3.5	61%	0	0	0
INFINITE BOOKS	2135.40	285	1595.4	3.9544	5	99%	0	0	0
STM Traders Pvt Ltd	2279.00	1,278	1739.0	4.2204	4.5	89%	0	0	0
Atlantic Publishers and Distributors	2347.00	14,538	1807.0	4.3463	4.5	94%	0	0	0
Repro Books-On-Demand	2459.00	8,428	1919.0	4.5537	4.5	94%	1	0	0
Fast Media 2	2649.00	6,005	2109.0	4.9056	4	72%	0	0	0
CB-India	2549.00	3,033	2009.0	4.7204	4.5	95%	0	0	0
Bookswagon	2369.00	6,382	1829.0	4.387	4	70%	0	0	0
Bookswagon	2405.00	6,382	1865.0	4.4537	4	70%	0	0	0
B2A UK	2491.00	6,928	1951.0	4.613	4.5	83%	0	0	0
Peacockbooks	2543.00	2,801	2003.0	4.7093	4.5	92%	0	0	0
Sunrise Book store	2626.00	1,357	2086.0	4.863	3.5	61%	0	0	0
Fast Media 2	2961.69	6,005	2421.69	5.4846	4	72%	0	0	0
Bookswagon	3125.00	6,382	2585.0	5.787	4	70%	0	0	0
