Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	304.00	17,789	0.0	1.0	4.5	95%	1	0	1
uRead-Store	304.00	25,151	0.0	1.0	4.5	92%	1	0	0
aspire india	305.00	332	1.0	1.0033	4	72%	1	0	0
Trans Infopreneur Inc	342.00	218	38.0	1.125	4.5	94%	0	0	0
Bookflow	347.13	3,100	43.13	1.1419	3.5	68%	0	0	0
Goodread Bookstore	371.00	579	67.0	1.2204	5	97%	1	0	0
HERITAGE PUBLISHERS	375.00	783	71.0	1.2336	4.5	94%	0	0	0
HERITAGE PUBLISHERS	379.00	783	75.0	1.2467	4.5	94%	0	0	0
A to Z Book House	399.00	1,275	95.0	1.3125	3	45%	0	0	0
Books-a-zillion	399.00	89	95.0	1.3125	4	82%	0	0	0
aspire india	319.00	332	15.0	1.0493	4	72%	0	0	0
