Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	324.00	8,433	44.0	1.1571	4.5	94%	1	0	0
Cloudtail India	324.00	1,299,289	44.0	1.1571	4.5	92%	1	1	1
BPB PUBLICATIONS	280.00	112	0.0	1.0	4.5	85%	0	0	0
Sunrise Book store	355.00	1,359	75.0	1.2679	3.5	61%	0	0	0
Book Wise	360.00		80.0	1.2857			0	0	0
Nanhi Shop	336.00	53	56.0	1.2	3	51%	0	0	0
V5MARK	329.00	8	49.0	1.175	4	75%	0	0	0
BooksRaja	341.00	171	61.0	1.2179	4.5	85%	0	0	0
BOOK CENTRE	369.00	862	89.0	1.3179	4	81%	0	0	0
Books-a-zillion	360.00	89	80.0	1.2857	4	82%	0	0	0
radhika A communication	359.00	29	79.0	1.2821	4	77%	0	0	0
DaryaGanjBooks	444.00	1	164.0	1.5857	5	100%	0	0	0
Book eHub	738.00	32	458.0	2.6357	4	72%	0	0	0
B2A UK	2357.00	6,928	2077.0	8.4179	4.5	83%	0	0	0
