Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	418.00	1,299,168	0.0	1.0	4.5	92%	1	1	1
uRead-Store	418.00	25,131	0.0	1.0	4.5	92%	1	0	0
Crossword Bookstores Ltd	559.00	2,475	141.0	1.3373	4	74%	0	0	0
Amazing_Buy	564.00	17,783	146.0	1.3493	4.5	95%	1	0	0
R-our Book	524.00	1,304	106.0	1.2536	4	78%	0	0	0
Bookflow	608.13	3,100	190.13	1.4549	3.5	67%	0	0	0
RSONS	517.00	481	99.0	1.2368	4.5	84%	0	0	0
Comma365	576.00	2,242	158.0	1.378	4.5	95%	0	0	0
Goodread Bookstore	510.00	579	92.0	1.2201	5	97%	0	0	0
Skycart	580.00	479	162.0	1.3876	4.5	90%	0	0	0
Bookflow	629.10	3,100	211.1	1.505	3.5	67%	0	0	0
HERITAGE PUBLISHERS	664.00	783	246.0	1.5885	4.5	94%	0	0	0
Sunrise Book store	542.00	1,356	124.0	1.2967	3.5	61%	0	0	0
Books-a-zillion	629.10	89	211.1	1.505	4	82%	0	0	0
A to Z Book House	699.00	1,275	281.0	1.6722	3	46%	0	0	0
