Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	547.99	1,299,289	46.99	1.0938	4.5	92%	1	1	1
uRead-Store	586.00	25,152	85.0	1.1697	4.5	92%	1	0	0
BOOKS & EQUIPMENT DISTRIBUTORS	600.00	83	99.0	1.1976	4.5	89%	0	0	0
O_Store	528.90	593	27.9	1.0557	4.5	87%	0	0	0
Kushii Radiance Bookshop	581.00	63	80.0	1.1597	4.5	84%	0	0	0
Technical Book	501.00	53	0.0	1.0	3.5	62%	0	0	0
Sunrise Book store	579.00	1,359	78.0	1.1557	3.5	61%	0	0	0
radhika A communication	612.00	29	111.0	1.2216	4	77%	0	0	0
BooksRaja	600.00	171	99.0	1.1976	4.5	85%	0	0	0
V5MARK	597.00	8	96.0	1.1916	4	75%	0	0	0
BooksRaja	600.00	171	99.0	1.1976	4.5	85%	0	0	0
Booksmandi	613.00	2,531	112.0	1.2236	4.5	89%	0	0	0
Manila Books Services	645.00	13	144.0	1.2874	4.5	92%	0	0	0
Books-a-zillion	645.00	89	144.0	1.2874	4	82%	0	0	0
SAI BOOKS	638.00	181	137.0	1.2735	3	46%	0	0	0
ALL INDIA BOOK STORE	786.00	9	285.0	1.5689	3.5	67%	0	0	0
Speedy_Books	946.00	490	445.0	1.8882	4.5	81%	0	0	0
Book eHub	974.00	32	473.0	1.9441	4	72%	0	0	0
Ebookstore	1091.00	522	590.0	2.1776	4.5	85%	0	0	0
ASIAN TREASURES	1167.00	18	666.0	2.3293	4.5	94%	0	0	0
Books-a-zillion	645.00	89	144.0	1.2874	4	82%	0	0	0
