Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	749.34	17,785	0.0	1.0	4.5	95%	1	0	0
Global Book Store	749.34	623	0.0	1.0	5	99%	1	0	1
uRead-Store	764.00	25,132	14.66	1.0196	4.5	92%	1	0	0
DONE DEAL	785.00	327	35.66	1.0476	4.5	98%	0	0	0
Inetrade India	761.31	3,252	11.97	1.016	4	75%	0	0	0
Bookflow	899.10	3,100	149.76	1.1999	3.5	67%	0	0	0
Cloudtail India	954.00	1,299,175	204.66	1.2731	4.5	92%	1	1	0
Books Mela	900.00	65	150.66	1.2011	4.5	80%	0	0	0
Books For All	999.00	314	249.66	1.3332	4	81%	1	0	0
MK BOOKS INDIA	999.00	2,247	249.66	1.3332	2.5	34%	0	0	0
A to Z Book House	999.00	1,275	249.66	1.3332	3	46%	0	0	0
Bookswagon	1470.00	6,377	720.66	1.9617	4	70%	0	0	0
Bookswagon	1507.00	6,377	757.66	2.0111	4	70%	0	0	0
Sunrise Book store	1365.00	1,356	615.66	1.8216	3.5	61%	0	0	0
Sunrise Book store	1433.00	1,356	683.66	1.9123	3.5	61%	0	0	0
JustBuyBooks	1786.00	26	1036.66	2.3834	3.5	69%	0	0	0
Fast Media 2	2177.19	6,005	1427.85	2.9055	4	72%	0	0	0
INFINITE BOOKS	2178.05	284	1428.71	2.9066	5	99%	0	0	0
SmartGlobal	2353.00	212	1603.66	3.1401	3	50%	0	0	0
D R	2674.00	12,168	1924.66	3.5685	4	82%	0	0	0
Bookswagon	1509.00	6,377	759.66	2.0138	4	70%	0	0	0
Bookswagon	1642.00	6,377	892.66	2.1913	4	70%	0	0	0
Sunrise Book store	1478.00	1,356	728.66	1.9724	3.5	61%	0	0	0
Sunrise Book store	1465.00	1,356	715.66	1.9551	3.5	61%	0	0	0
Bookswagon	1761.00	6,377	1011.66	2.3501	4	70%	0	0	0
Sunrise Book store	1614.00	1,356	864.66	2.1539	3.5	61%	0	0	0
Bookswagon	1761.00	6,377	1011.66	2.3501	4	70%	0	0	0
