Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	436.00	3,268	0.0	1.0	4	76%	0	0	0
Pillbooks	488.00		52.0	1.1193			0	0	0
uRead-Store	517.00	25,136	81.0	1.1858	4.5	92%	1	0	1
Inetrade India	445.82	3,253	9.82	1.0225	4	75%	0	0	0
Mumbai gift corner	558.00	720	122.0	1.2798	4.5	89%	0	0	0
Royal500	588.00	882	152.0	1.3486	4.5	92%	0	0	0
Book store01	600.00	14	164.0	1.3761	3.5	57%	0	0	0
BSK Book	615.00	160	179.0	1.4106	3.5	61%	0	0	0
Buy Amazing Books	650.00	3,554	214.0	1.4908	3	51%	0	0	0
MK BOOKS INDIA	650.00	2,247	214.0	1.4908	2.5	34%	0	0	0
BOOKKR	650.00	5	214.0	1.4908	3.5	60%	0	0	0
Books For All	630.00	314	194.0	1.445	4	81%	0	0	0
A to Z Book House	650.00	1,275	214.0	1.4908	3	46%	0	0	0
Bookswagon	844.00	6,382	408.0	1.9358	4	70%	0	0	0
S B T books	600.00	113	164.0	1.3761	4.5	88%	0	0	0
Sunrise Book store	946.00	1,358	510.0	2.1697	3.5	61%	0	0	0
W S Retaill	600.00	34	164.0	1.3761	3.5	68%	0	0	0
Sunrise Book store	882.00	1,358	446.0	2.0229	3.5	61%	0	0	0
etohfa	2482.00	23	2046.0	5.6927	5	100%	0	0	0
