Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookflow	659.00	3,100	0.0	1.0	3.5	68%	1	0	0
Cloudtail India	659.00	1,299,237	0.0	1.0	4.5	92%	1	1	1
Read factor	659.00	1,528	0.0	1.0	3.5	67%	0	0	0
World500	669.00	3,268	10.0	1.0152	4	76%	0	0	0
Amazing_Buy	699.00	17,787	40.0	1.0607	4.5	95%	1	0	0
Book store01	919.00	14	260.0	1.3945	3.5	57%	0	0	0
BSK Book	929.00	160	270.0	1.4097	3.5	61%	0	0	0
Buy Amazing Books	999.00	3,554	340.0	1.5159	3	51%	0	0	0
Mumbai gift corner	999.00	720	340.0	1.5159	4.5	89%	0	0	0
Buy24*7	999.00	19	340.0	1.5159	4.5	89%	0	0	0
BSK Book	929.00	160	270.0	1.4097	3.5	61%	0	0	0
Vaishno Books Store	919.08	7	260.08	1.3947	4.5	86%	0	0	0
A to Z Book House	999.00	1,275	340.0	1.5159	3	46%	0	0	0
Bookswagon	1201.00	6,382	542.0	1.8225	4	70%	0	0	0
Atlantic Publishers and Distributors	1229.00	14,538	570.0	1.8649	4.5	94%	0	0	0
Bookswagon	1231.00	6,382	572.0	1.868	4	70%	0	0	0
Sunrise Book store	1173.00	1,358	514.0	1.78	3.5	61%	0	0	0
Sunrise Book store	1203.00	1,358	544.0	1.8255	3.5	61%	0	0	0
INFINITE BOOKS	1527.54	287	868.54	2.318	5	99%	0	0	0
D R	2167.00	12,168	1508.0	3.2883	4	82%	0	0	0
Bookswagon	1231.00	6,382	572.0	1.868	4	70%	0	0	0
