Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	474.00	17,787	0.0	1.0	4.5	95%	1	0	1
Crossword Bookstores Ltd	559.00	2,475	85.0	1.1793	4	74%	0	0	0
uRead-Store	567.00	25,135	93.0	1.1962	4.5	92%	1	0	0
Goodread Bookstore	615.00	579	141.0	1.2975	5	97%	1	0	0
Comma365	576.00	2,242	102.0	1.2152	4.5	95%	0	0	0
ReadAhead	629.00	213	155.0	1.327	4	79%	0	0	0
Bookflow	629.10	3,100	155.1	1.3272	3.5	67%	0	0	0
SRBOOKWORLD	649.00	404	175.0	1.3692	4.5	93%	0	0	0
Skycart	580.00	479	106.0	1.2236	4.5	90%	0	0	0
Sunrise Book store	542.00	1,358	68.0	1.1435	3.5	61%	0	0	0
ReadAhead	629.00	213	155.0	1.327	4	79%	0	0	0
Books-a-zillion	629.10	89	155.1	1.3272	4	82%	0	0	0
A to Z Book House	699.00	1,275	225.0	1.4747	3	46%	0	0	0
Sunrise Book store	967.00	1,358	493.0	2.0401	3.5	61%	0	0	0
Fast Media 2	1881.95	6,005	1407.95	3.9704	4	72%	0	0	0
