Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	444.00	1,299,230	0.0	1.0	4.5	92%	1	1	1
uRead-Store	444.00	25,135	0.0	1.0	4.5	92%	1	0	0
Book_loot	445.00	2	1.0	1.0023	5	100%	0	0	0
The Bookhive	479.20	43	35.2	1.0793	4	80%	0	0	0
Inetrade India	489.43	3,253	45.43	1.1023	4	75%	0	0	0
Bookflow	565.50	3,100	121.5	1.2736	3.5	67%	0	0	0
ScribbleGraffito	497.00	29	53.0	1.1194	4.5	91%	0	0	0
DARPAN	539.00	33	95.0	1.214	4.5	85%	0	0	0
Abhinav Books Store	506.00	60	62.0	1.1396	3	54%	0	0	0
Booksmandi	520.00	2,531	76.0	1.1712	4.5	89%	0	0	0
Abhinav Books Store	551.00	60	107.0	1.241	3	54%	0	0	0
Browsers' Lounge	576.00	122	132.0	1.2973	4.5	96%	0	0	0
A to Z Book House	650.00	1,275	206.0	1.464	3	46%	0	0	0
B2A UK	1363.00	6,928	919.0	3.0698	4.5	83%	0	0	0
