Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	1019.00	8,428	0.0	1.0	4.5	94%	1	0	1
Cloudtail India	1064.00	1,299,186	45.0	1.0442	4.5	92%	1	1	0
ReproIndia	1019.00	924	0.0	1.0	4	79%	0	0	0
Fast Media 2	1345.00	6,005	326.0	1.3199	4	72%	0	0	0
Bookswagon	1454.00	6,382	435.0	1.4269	4	70%	0	0	0
Peacockbooks	1467.00	2,801	448.0	1.4396	4.5	92%	0	0	0
Atlantic Publishers and Distributors	1534.00	14,538	515.0	1.5054	4.5	94%	0	0	0
Sunrise Book store	1580.00	1,357	561.0	1.5505	3.5	61%	0	0	0
B2A UK	1799.00	6,928	780.0	1.7655	4.5	83%	0	0	0
D R	2828.00	12,168	1809.0	2.7753	4	82%	0	0	0
Bookswagon	1470.00	6,382	451.0	1.4426	4	70%	0	0	0
Fast Media 2	2448.81	6,005	1429.81	2.4032	4	72%	0	0	0
etohfa	3296.00	23	2277.0	3.2345	5	100%	0	0	0
