Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	191.00	1,299,158	0.0	1.0	4.5	92%	1	1	1
uRead-Store	191.00	25,127	0.0	1.0	4.5	92%	1	0	0
aspire india	250.00	331	59.0	1.3089	4	73%	1	0	0
Bookflow	260.13	3,100	69.13	1.3619	3.5	67%	0	0	0
Amazing_Buy	273.00	17,781	82.0	1.4293	4.5	95%	1	0	0
RSONS	221.00	481	30.0	1.1571	4.5	84%	0	0	0
SRBOOKWORLD	299.00	404	108.0	1.5654	4.5	93%	0	0	0
Goodread Bookstore	224.00	579	33.0	1.1728	5	97%	0	0	0
Comma365	267.00	2,242	76.0	1.3979	4.5	95%	0	0	0
Crossword Bookstores Ltd	240.00	2,475	49.0	1.2565	4	74%	0	0	0
Bookflow	269.10	3,100	78.1	1.4089	3.5	67%	0	0	0
aspire india	270.00	331	79.0	1.4136	4	73%	1	0	0
SRBOOKWORLD	299.00	404	108.0	1.5654	4.5	93%	0	0	0
Sunrise Book store	241.00	1,356	50.0	1.2618	3.5	61%	0	0	0
RSONS	249.00	481	58.0	1.3037	4.5	84%	0	0	0
Skycart	254.00	479	63.0	1.3298	4.5	90%	0	0	0
Books-a-zillion	269.10	89	78.1	1.4089	4	82%	0	0	0
A to Z Book House	299.00	1,275	108.0	1.5654	3	46%	0	0	0
aspire india	225.00	331	34.0	1.178	4	73%	0	0	0
Books-a-zillion	299.00	89	108.0	1.5654	4	82%	0	0	0
