Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Yuvika Books House	250.00	13	0.0	1.0	4.5	85%	0	0	0
Read & Become	270.00	15	20.0	1.08	4.5	93%	0	0	0
Kozzy Books	300.00	6	50.0	1.2	5	100%	0	0	0
HHH Books Shop	449.00	47	199.0	1.796	3.5	62%	0	0	0
Cloudtail India	456.00	1,299,272	206.0	1.824	4.5	92%	1	1	1
MEDIAMATICS	457.00	608	207.0	1.828	4	82%	0	0	0
Bookestaan	470.00	21	220.0	1.88	3.5	52%	1	0	0
SEGMENT BOOKS	476.00	155	226.0	1.904	3.5	64%	0	0	0
Saibookdepot	400.00	43	150.0	1.6	3	44%	0	0	0
Best Price_	475.00	224	225.0	1.9	4	82%	0	0	0
StarMark Book Shop	459.00	1	209.0	1.836	5	100%	0	0	0
Kashish Book Store	449.00	2	199.0	1.796	5	100%	0	0	0
Mittal Books India	585.00	15,728	335.0	2.34	4.5	95%	1	0	0
uRead-Store	597.00	25,145	347.0	2.388	4.5	92%	1	0	0
Shopbyheart	548.00	23	298.0	2.192	4	78%	0	0	0
BOOK CENTRE	575.00	862	325.0	2.3	4	81%	0	0	0
BookAdda	650.00	365	400.0	2.6	3	46%	0	0	0
Booksmandi	618.00	2,531	368.0	2.472	4.5	89%	0	0	0
