Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	370.00	25,150	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	370.00	1,299,282	0.0	1.0	4.5	92%	1	1	1
Mittal Books India	370.00	15,729	0.0	1.0	4.5	95%	1	0	0
Tamizhveli	388.88	181	18.88	1.051	4	80%	0	0	0
Bookspots	443.00	50	73.0	1.1973	3.5	58%	0	0	0
RSONS	389.00	481	19.0	1.0514	4.5	84%	0	0	0
MH ENTERPRISES SELLER	432.00		62.0	1.1676			0	0	0
WeCan Shopping	450.00	47	80.0	1.2162	4.5	87%	0	0	0
Dial For Books	450.00	1,046	80.0	1.2162	4	77%	0	0	0
READERS CHOICE BOOKS	449.00	100	79.0	1.2135	4	76%	0	0	0
A to Z Book House	499.00	1,275	129.0	1.3486	3	46%	0	0	0
Giri Trading Agency Private Limited	499.00	2,171	129.0	1.3486	4	79%	0	0	0
PRS Tech Ventures	499.00	4	129.0	1.3486	4	75%	0	0	0
MARINA BOOKS	826.85	37	456.85	2.2347	3.5	62%	0	0	0
